,LOC,PER,DATE,ORG
bam,0.7851835489273071,0.8514957427978516,0.8628931045532227,0.8448454737663269
bbj,0.7181937098503113,0.8890987634658813,0.8019135594367981,0.9140838384628296
ewe,0.8243788480758667,0.8446173071861267,0.8390805721282959,0.9363076686859131
fon,0.764394998550415,0.8939900398254395,0.8090606927871704,0.9044404029846191
hau,0.70253986120224,0.8571376204490662,0.8666273951530457,0.8925824165344238
ibo,0.7927069664001465,0.8909060955047607,0.9272934198379517,0.9417639970779419
kin,0.8327785730361938,0.8869938850402832,0.930907130241394,0.9554879069328308
lug,0.8848059177398682,0.8461814522743225,0.866028368473053,0.8659108281135559
luo,0.8491258025169373,0.8627246618270874,0.8981292247772217,0.93659508228302
mos,0.7882988452911377,0.8964453935623169,0.791968584060669,0.9317668676376343
nya,0.7875295281410217,0.9009661674499512,0.8985171318054199,0.9352539777755737
pcm,0.8238964676856995,0.8950199484825134,0.7396649122238159,0.8542277812957764
sna,0.8102298378944397,0.8789770603179932,0.9016637802124023,0.9054005742073059
swa,0.8281516432762146,0.9126907587051392,0.763343334197998,0.8284680843353271
tsn,0.8321825265884399,0.9052405953407288,0.9104947447776794,0.9244744777679443
twi,0.8602620363235474,0.9049635529518127,0.8799490332603455,0.94707852602005
wol,0.7576999664306641,0.9085395336151123,0.9255849123001099,0.939712643623352
xho,0.7923157811164856,0.871692955493927,0.914661705493927,0.9105395674705505
yor,0.7336381673812866,0.847146213054657,0.8720114231109619,0.8878974318504333
zul,0.8265488743782043,0.8852763175964355,0.9113040566444397,0.9325056076049805
