,PER,LOC,DATE,ORG
bam,0.833374559879303,0.9329997897148132,0.9633532762527466,0.9456656575202942
bbj,0.8593414425849915,0.9059648513793945,0.9510979056358337,0.9671111702919006
ewe,0.862848699092865,0.9405307173728943,0.9515209197998047,0.9738995432853699
fon,0.863996684551239,0.9167574644088745,0.9406850337982178,0.9674274325370789
hau,0.8449259400367737,0.8912132382392883,0.9430121779441833,0.9662944078445435
ibo,0.8633714914321899,0.9149460792541504,0.9814357757568359,0.9730530977249146
kin,0.8367592692375183,0.9392399787902832,0.9770079851150513,0.9802522659301758
lug,0.8376648426055908,0.9607227444648743,0.9795899987220764,0.9563045501708984
luo,0.8593904972076416,0.9550803899765015,0.9682263135910034,0.9721710085868835
mos,0.8595923781394958,0.9249075055122375,0.9349962472915649,0.9624138474464417
nya,0.8551178574562073,0.9239650368690491,0.9665122628211975,0.9751996994018555
pcm,0.8434455394744873,0.9372486472129822,0.8899837732315063,0.938929557800293
sna,0.8504846692085266,0.9319763779640198,0.9828171133995056,0.9673851728439331
swa,0.8478363752365112,0.9412267804145813,0.9067224860191345,0.931206464767456
tsn,0.8547222018241882,0.9365308284759521,0.9780936241149902,0.974810004234314
twi,0.8551504015922546,0.9543036222457886,0.9642469882965088,0.9812434315681458
wol,0.8500838279724121,0.908094048500061,0.9753442406654358,0.9627311825752258
xho,0.855572521686554,0.9176763892173767,0.963510274887085,0.9681587219238281
yor,0.8419395089149475,0.9046444892883301,0.9557326436042786,0.9509344696998596
zul,0.857047438621521,0.9380832314491272,0.9734062552452087,0.9759751558303833
