,PER,LOC,DATE,ORG
bam,0.8629878163337708,0.962651252746582,,0.9632688760757446
bbj,0.8796769976615906,0.9433207511901855,,0.9754528999328613
ewe,0.8893368244171143,0.9651017189025879,,0.9682343602180481
fon,0.8843477368354797,0.9564592838287354,,0.9766383767127991
hau,0.8754151463508606,0.9368653297424316,,0.9639426469802856
ibo,0.8753893971443176,0.9559335708618164,,0.975405216217041
kin,0.8648813366889954,0.9560534954071045,,0.9535790085792542
lug,0.8726930022239685,0.941560685634613,,0.9572130441665649
luo,0.8850160241127014,0.9627619981765747,,0.9543094038963318
mos,0.8829330205917358,0.9616211652755737,,0.9747439622879028
nya,0.8830007314682007,0.9586324095726013,,0.9687805771827698
pcm,0.8778781294822693,0.9575058817863464,,0.9244049191474915
sna,0.8836942315101624,0.973602831363678,,0.969395637512207
swa,0.8802949786186218,0.9347472786903381,,0.9341427087783813
tsn,0.8781175017356873,0.9554816484451294,,0.9705080986022949
twi,0.8849212527275085,0.9648348093032837,,0.9820886850357056
wol,0.8748512864112854,0.9501518607139587,,0.960096001625061
xho,0.875817596912384,0.9572497010231018,,0.9672583937644958
yor,0.8623526692390442,0.9316871166229248,,0.9669308662414551
zul,0.8751658797264099,0.9579885005950928,,0.9789743423461914
