,PER,LOC,DATE,ORG
bam,0.8816716074943542,0.9535203576087952,0.9711840748786926,0.9651411771774292
bbj,0.9042983651161194,0.9415614008903503,0.9673116207122803,0.9818975329399109
ewe,0.9031237959861755,0.961281418800354,0.961066722869873,0.9806638360023499
fon,0.9023483395576477,0.9462773203849792,0.9639862775802612,0.9789381623268127
hau,0.8936468958854675,0.9250290393829346,0.9398942589759827,0.9717323780059814
ibo,0.9038811922073364,0.9481192231178284,0.9888230562210083,0.9790367484092712
kin,0.8876249194145203,0.9597368240356445,0.986483633518219,0.9861676692962646
lug,0.8845555782318115,0.965795636177063,0.9863300919532776,0.9622612595558167
luo,0.9019358158111572,0.967599630355835,0.9794929027557373,0.9751483798027039
mos,0.9020259380340576,0.9526039361953735,0.9553168416023254,0.9765726327896118
nya,0.8977888226509094,0.94871985912323,0.9673326015472412,0.9822139739990234
pcm,0.892705500125885,0.9598549604415894,0.9181762933731079,0.9425934553146362
sna,0.8977315425872803,0.9601804614067078,0.988059937953949,0.9717572927474976
swa,0.892854630947113,0.9558432102203369,0.9312178492546082,0.9464889168739319
tsn,0.901013970375061,0.9581232070922852,0.98543781042099,0.9774839282035828
twi,0.8980144262313843,0.9651364684104919,0.9771280884742737,0.98552405834198
wol,0.8943780064582825,0.9401814341545105,0.9831386208534241,0.9709616899490356
xho,0.895934522151947,0.9473865032196045,0.9764872789382935,0.9780055284500122
yor,0.8912447690963745,0.927900493144989,0.9737732410430908,0.9701325297355652
zul,0.8981322050094604,0.9601677656173706,0.9815528392791748,0.9823217988014221
