,PER,LOC,DATE,ORG
bam,0.8725261092185974,0.9706474542617798,,0.9659668803215027
bbj,0.8936037421226501,0.957213282585144,,0.98085618019104
ewe,0.9001802802085876,0.9725311994552612,,0.9795976281166077
fon,0.8950784802436829,0.9649567604064941,,0.9808205962181091
hau,0.888679027557373,0.9450227618217468,,0.9706908464431763
ibo,0.8906987309455872,0.9644708037376404,,0.9793567061424255
kin,0.8767258524894714,0.9615176320075989,,0.9607634544372559
lug,0.8821645975112915,0.9540603160858154,,0.9608036875724792
luo,0.893473744392395,0.9693427681922913,,0.9603180885314941
mos,0.8937363624572754,0.9714333415031433,,0.9778448939323425
nya,0.8919641375541687,0.9669770002365112,,0.9727678894996643
pcm,0.8872944116592407,0.966411292552948,,0.9338552355766296
sna,0.8947916030883789,0.9760074615478516,,0.9727228283882141
swa,0.8869209289550781,0.94202721118927,,0.9462253451347351
tsn,0.8944278359413147,0.9627029299736023,,0.9760507941246033
twi,0.892048716545105,0.969744086265564,,0.9858171939849854
wol,0.8864899277687073,0.9602516293525696,,0.9661863446235657
xho,0.8899818658828735,0.9638622403144836,,0.9716977477073669
yor,0.8816375136375427,0.9462761282920837,,0.9704800248146057
zul,0.8861674070358276,0.9699961543083191,,0.9824619889259338
