,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.873769223690033,0.5024555921554565,0.8737098574638367,0.9702441692352295,0.24395090341567993,0.9702324867248535,0.9718633890151978,0.23721937835216522,0.9718523025512695,,,,
bbj,0.9026983380317688,0.4411389231681824,0.9026525020599365,0.9548295140266418,0.30056801438331604,0.9548272490501404,0.9811675548553467,0.1940745711326599,0.98116534948349,,,,
ewe,0.9070108532905579,0.43125206232070923,0.9069636464118958,0.9675856828689575,0.2546149492263794,0.9675742983818054,0.9756461977958679,0.22069786489009857,0.9756355881690979,,,,
fon,0.9017987847328186,0.4431733191013336,0.9017490744590759,0.9667186737060547,0.25799763202667236,0.9667093753814697,0.9823703169822693,0.1877744197845459,0.9823631644248962,,,,
hau,0.8975099921226501,0.45274704694747925,0.8974597454071045,0.9483894109725952,0.32128074765205383,0.9483699798583984,0.9719500541687012,0.2368544340133667,0.9719387888908386,,,,
ibo,,,,0.9646418690681458,0.2659252882003784,0.9646320939064026,0.981482207775116,0.19244620203971863,0.9814746975898743,,,,
kin,0.886817991733551,0.4757775068283081,0.8867594003677368,0.9635695815086365,0.2699277102947235,0.9635541439056396,0.9648809432983398,0.26502445340156555,0.9648656845092773,,,,
lug,0.8926165699958801,0.4634295701980591,0.8925653100013733,,,,0.9653041362762451,0.26342299580574036,0.9652926921844482,,,,
luo,0.9065863490104675,0.4322349727153778,0.9065395593643188,,,,0.9602688550949097,0.2818906009197235,0.9602521061897278,,,,
mos,0.8989900350570679,0.4494664967060089,0.8989431858062744,0.9682990908622742,0.25179725885391235,0.968288004398346,0.9799532890319824,0.20023341476917267,0.9799456000328064,,,,
nya,0.9039332866668701,0.4383304715156555,0.9038892388343811,0.9666420817375183,0.25829431414604187,0.9666319489479065,0.9733893871307373,0.2306968718767166,0.973377525806427,,,,
pcm,0.9002096652984619,0.44674453139305115,0.9001613855361938,0.9646348357200623,0.26595187187194824,0.9646218419075012,0.9417787194252014,0.3412368893623352,0.9417526721954346,,,,
sna,0.9047796726226807,0.4363952577114105,0.9047319889068604,0.9789507389068604,0.20517927408218384,0.9789442420005798,0.9764028787612915,0.2172422558069229,0.9763922691345215,,,,
swa,0.9012486338615417,0.4444129765033722,0.9012080430984497,0.947591245174408,0.3237553834915161,0.9475685954093933,0.9485588073730469,0.32075247168540955,0.9485359787940979,,,,
tsn,,,,0.9645606875419617,0.2662304639816284,0.9645460844039917,0.9765236377716064,0.21668563783168793,0.976513147354126,,,,
twi,0.9054886698722839,0.43476736545562744,0.9054447412490845,0.9698733687400818,0.24546518921852112,0.9698635339736938,0.986870288848877,0.16204673051834106,0.9868643879890442,,,,
wol,0.8984816670417786,0.45059606432914734,0.8984441161155701,0.9599651098251343,0.2829660177230835,0.9599509239196777,0.9687322378158569,0.25007081031799316,0.9687191247940063,,,,
xho,0.8976662755012512,0.45240163803100586,0.8976178765296936,0.9643383026123047,0.26706480979919434,0.9643243551254272,0.9649202823638916,0.2648761570453644,0.9649049043655396,,,,
yor,,,,0.9457760453224182,0.32931432127952576,0.9457639455795288,0.9727121591567993,0.23361413180828094,0.9726999998092651,,,,
zul,0.8948957324028015,0.4584849774837494,0.894842267036438,0.9665219783782959,0.2587589621543884,0.966508686542511,0.9812309741973877,0.19374758005142212,0.9812226295471191,,,,
