layer,model,rank_type,language,pearson
2,xlmr,top5,twi,0.9427918825496284
2,xlmr,top5,sna,0.9426137353544212
2,xlmr,top5,luo,0.9420469405903285
2,xlmr,top5,ibo,0.9418796326718945
2,xlmr,top5,kin,0.9401010761526134
2,xlmr,worst5,hau,0.9156295246230559
2,xlmr,worst5,pcm,0.9193355974541305
2,xlmr,worst5,fon,0.9200492748126559
2,xlmr,worst5,bbj,0.9234856854943413
2,xlmr,worst5,bam,0.9243424273897431
3,xlmr,top5,twi,0.959531823492269
3,xlmr,top5,luo,0.9591615578168416
3,xlmr,top5,sna,0.958726080790458
3,xlmr,top5,kin,0.9580625212552771
3,xlmr,top5,ibo,0.9578725796084353
3,xlmr,worst5,hau,0.9401795983631128
3,xlmr,worst5,fon,0.9431065847050717
3,xlmr,worst5,pcm,0.9434051047193779
3,xlmr,worst5,swa,0.9449611440387997
3,xlmr,worst5,bam,0.945386796338086
10,xlmr,top5,twi,0.9654299625159437
10,xlmr,top5,sna,0.9651952921629507
10,xlmr,top5,nya,0.9635017382214287
10,xlmr,top5,kin,0.9634860961304363
10,xlmr,top5,lug,0.9634618418523903
10,xlmr,worst5,hau,0.9448938835367413
10,xlmr,worst5,bbj,0.9455165040014244
10,xlmr,worst5,fon,0.947596600948774
10,xlmr,worst5,pcm,0.9494963350939953
10,xlmr,worst5,yor,0.9523090826593507
12,xlmr,top5,sna,0.9972864747922371
12,xlmr,top5,luo,0.9970941350074458
12,xlmr,top5,kin,0.9969930288445823
12,xlmr,top5,lug,0.9968918744864563
12,xlmr,top5,nya,0.9968483084705873
12,xlmr,worst5,fon,0.9948592226656192
12,xlmr,worst5,bbj,0.9949645179884257
12,xlmr,worst5,hau,0.9954261758379799
12,xlmr,worst5,yor,0.9955930420308623
12,xlmr,worst5,bam,0.9959939755436902
