,DATE,ORG,PER,LOC,Mean
lug,0.9366435338680847,0.9159844546653932,0.9736145403704227,0.937412893456627,0.940913855590132
kin,0.9158213150492441,0.926218931407258,0.907317501825402,0.9197223568635389,0.9172700262863608
nya,0.8759161664419908,0.9257236240473786,0.9222323190395502,0.874429777049267,0.8995754716445465
sna,0.9256880711755336,0.8964595330441563,0.9136358166699491,0.8528590497158737,0.8971606176513782
luo,0.8634437087202717,0.8969734185368387,0.9169985724530432,0.8955199106933582,0.893233902600878
twi,0.843540258422966,0.9026982704568144,0.9197440942559892,0.8720068323709504,0.88449736387668
ibo,0.8912915621749429,0.8283589407647804,0.8993068656317189,0.8507259797470985,0.8674208370796352
tsn,0.8799754043087173,0.8998284445763229,0.8935877308619793,0.7954194884864542,0.8672027670583685
swa,0.8147327452630017,0.8597900752991553,0.9312671144917123,0.8599688619908815,0.8664396992611877
zul,0.868212551668438,0.8988308563299173,0.877344792985821,0.8183268930303322,0.8656787735036271
xho,0.930422508001107,0.8680165803136505,0.840715734410431,0.8083184047226428,0.8618683068619578
hau,0.8763898742458137,0.8692801966793249,0.8839884119250236,0.7781012116533812,0.851939923625886
bam,0.8386905917963081,0.8123817291707738,0.8709651495880354,0.8437285746860727,0.8414415113102974
wol,0.837246662556129,0.8802517288799305,0.8618894511020312,0.7861494562813323,0.8413843247048557
ewe,0.7560727427115943,0.8686888162126749,0.8666243945745701,0.7982096979867835,0.8223989128714057
pcm,0.6789339621823907,0.8328280173608374,0.9101248910855961,0.807073159585933,0.8072400075536893
mos,0.7395601330243605,0.8549186253625433,0.872224792605612,0.7594682289574968,0.8065429449875032
fon,0.6840779098800037,0.8039071728072273,0.8381585798700144,0.725496693473849,0.7629100890077737
bbj,0.7046465989976828,0.7295942947503309,0.832857056587957,0.6183061847734372,0.7213510337773519
yor,0.724422004573565,0.768659671543227,0.7353196582450343,0.6107567491172837,0.7097895208697774
