,DATE,PER,ORG,LOC,Mean
lug,,0.8402352929115295,0.9689531326293945,,0.9551619355167661
hau,,0.8742350935935974,0.9647245407104492,,0.9550292428050723
nya,,,0.9541457295417786,,0.9541457295417786
ibo,,,0.9554775953292847,0.9509851932525635,0.9532313942909241
wol,,,0.947109043598175,,0.947109043598175
tsn,,,0.9372488260269165,0.9552142024040222,0.9462315142154694
kin,,,0.9404829144477844,,0.9404829144477844
mos,,0.8455966114997864,0.9514768719673157,,0.9401325583457947
sna,,0.8822253942489624,,0.9430927038192749,0.9365712063653129
bam,,,0.9354821443557739,,0.9354821443557739
ewe,,0.873272716999054,0.9424729943275452,,0.9350586788994926
luo,,0.8842236995697021,0.9365377426147461,,0.9309326665742057
zul,,,,0.930210292339325,0.930210292339325
pcm,,0.8645867705345154,,0.9358005523681641,0.9281705043145588
xho,,0.8685895800590515,,0.931763768196106,0.9249951051814216
yor,,,0.9407065510749817,0.8791307806968689,0.9099186658859253
bbj,,,0.9363126158714294,0.8701016902923584,0.9032071530818939
swa,,0.8882383704185486,,,0.8882383704185486
twi,,0.8821048140525818,,,0.8821048140525818
fon,,0.860501229763031,,,0.860501229763031
