layer,model,rank_type,language,cosine
1,mbert,top5,kin,0.8100791527674749
1,mbert,top5,luo,0.8097681685900077
1,mbert,top5,lug,0.80106476522409
1,mbert,top5,zul,0.7859924374482571
1,mbert,top5,twi,0.785416739873397
1,mbert,worst5,bbj,0.5796635063030781
1,mbert,worst5,yor,0.6118550155407343
1,mbert,worst5,pcm,0.6360681672126819
1,mbert,worst5,mos,0.6703498042546786
1,mbert,worst5,ewe,0.6710437490389898
2,mbert,top5,lug,0.8757793521269773
2,mbert,top5,kin,0.8348017732302347
2,mbert,top5,luo,0.8297085815515274
2,mbert,top5,zul,0.8144188156494727
2,mbert,top5,twi,0.8135269383589426
2,mbert,worst5,bbj,0.6324183734563681
2,mbert,worst5,pcm,0.6493454781862406
2,mbert,worst5,yor,0.6495062036392016
2,mbert,worst5,ewe,0.6943392287462186
2,mbert,worst5,mos,0.6948047807583442
3,mbert,top5,lug,0.9065901942742176
3,mbert,top5,kin,0.9040017624696096
3,mbert,top5,luo,0.8993438627475348
3,mbert,top5,twi,0.8896672580486689
3,mbert,top5,zul,0.8896316526791989
3,mbert,worst5,pcm,0.7651835290285257
3,mbert,worst5,bbj,0.7720947326757969
3,mbert,worst5,yor,0.7722476254671048
3,mbert,worst5,ewe,0.8034510979285607
3,mbert,worst5,mos,0.8223920143567599
4,mbert,top5,ibo,0.9210259983172784
4,mbert,top5,sna,0.9199388271723038
4,mbert,top5,zul,0.9190337375188485
4,mbert,top5,nya,0.9095025146618868
4,mbert,top5,twi,0.9052911874575492
4,mbert,worst5,pcm,0.8035729687947494
4,mbert,worst5,ewe,0.8209894880270346
4,mbert,worst5,yor,0.8313581485014695
4,mbert,worst5,bbj,0.8327185809612274
4,mbert,worst5,swa,0.853716988594104
5,mbert,top5,zul,0.9346410924533628
5,mbert,top5,ibo,0.9338718618986741
5,mbert,top5,twi,0.9284017097275212
5,mbert,top5,nya,0.9268902596437706
5,mbert,top5,hau,0.9266312223560406
5,mbert,worst5,yor,0.8639730338780385
5,mbert,worst5,bbj,0.879860373038166
5,mbert,worst5,swa,0.8839009932751926
5,mbert,worst5,pcm,0.8845494187103128
5,mbert,worst5,kin,0.9043661299741493
6,mbert,top5,ibo,0.9495636213500545
6,mbert,top5,twi,0.9479282577082796
6,mbert,top5,hau,0.9453031859307919
6,mbert,top5,zul,0.944330911591368
6,mbert,top5,sna,0.9419517719520712
6,mbert,worst5,yor,0.8932395543692246
6,mbert,worst5,swa,0.9070411763101254
6,mbert,worst5,bbj,0.9071244991050577
6,mbert,worst5,pcm,0.9148589338896409
6,mbert,worst5,ewe,0.9285374295036748
7,mbert,top5,ibo,0.929634302854538
7,mbert,top5,lug,0.9251541942358017
7,mbert,top5,twi,0.9246668905582068
7,mbert,top5,hau,0.9190793093645347
7,mbert,top5,tsn,0.9187624156475067
7,mbert,worst5,yor,0.8603125810623169
7,mbert,worst5,swa,0.8642430035573132
7,mbert,worst5,luo,0.8668485709599086
7,mbert,worst5,bbj,0.8690081249992803
7,mbert,worst5,pcm,0.883954220222977
8,mbert,top5,twi,0.9146151711355965
8,mbert,top5,ibo,0.9136577844619751
8,mbert,top5,lug,0.9085081986018589
8,mbert,top5,tsn,0.9054444134235382
8,mbert,top5,hau,0.9054131631581288
8,mbert,worst5,yor,0.8341238498687744
8,mbert,worst5,xho,0.8352430782147816
8,mbert,worst5,pcm,0.8379556435459065
8,mbert,worst5,swa,0.8388220892762238
8,mbert,worst5,luo,0.8473764445100512
9,mbert,top5,twi,0.9381392294505857
9,mbert,top5,ibo,0.9372035264968872
9,mbert,top5,lug,0.937084110719817
9,mbert,top5,nya,0.9333885908126831
9,mbert,top5,tsn,0.9332356154918671
9,mbert,worst5,swa,0.872523013150917
9,mbert,worst5,yor,0.8821740746498108
9,mbert,worst5,xho,0.8854154986994607
9,mbert,worst5,bbj,0.8895681500434875
9,mbert,worst5,luo,0.9002804309129715
10,mbert,top5,ibo,0.9509041011333466
10,mbert,top5,nya,0.9495551884174347
10,mbert,top5,hau,0.9489770765815463
10,mbert,top5,lug,0.9484784432819912
10,mbert,top5,tsn,0.9462479948997498
10,mbert,worst5,kin,0.8783115148544312
10,mbert,worst5,yor,0.9084444642066956
10,mbert,worst5,xho,0.9104184189013073
10,mbert,worst5,bbj,0.910940021276474
10,mbert,worst5,swa,0.9148421649421964
11,mbert,top5,lug,0.9551619355167661
11,mbert,top5,hau,0.9550292428050723
11,mbert,top5,nya,0.9541457295417786
11,mbert,top5,ibo,0.9532313942909241
11,mbert,top5,wol,0.947109043598175
11,mbert,worst5,fon,0.860501229763031
11,mbert,worst5,twi,0.8821048140525818
11,mbert,worst5,swa,0.8882383704185486
11,mbert,worst5,bbj,0.9032071530818939
11,mbert,worst5,yor,0.9099186658859253
12,mbert,top5,lug,0.8246073637689862
12,mbert,top5,nya,0.7976537346839905
12,mbert,top5,kin,0.7928658723831177
12,mbert,top5,tsn,0.7880124747753143
12,mbert,top5,wol,0.7815011739730835
12,mbert,worst5,fon,0.5156949758529663
12,mbert,worst5,swa,0.614682674407959
12,mbert,worst5,twi,0.6158879995346069
12,mbert,worst5,yor,0.6437146663665771
12,mbert,worst5,hau,0.6752466133662632
