,DATE,PER,ORG,LOC,Mean
ibo,,,0.9553231596946716,0.9464850425720215,0.9509041011333466
nya,,,0.9479975700378418,0.9511128067970276,0.9495551884174347
hau,,0.8520829677581787,0.9606043696403503,,0.9489770765815463
lug,,0.8292878866195679,0.9627813100814819,,0.9484784432819912
tsn,,,0.9459346532821655,0.946561336517334,0.9462479948997498
twi,,0.8550143837928772,0.9660989046096802,0.9264469742774963,0.9411073608218499
fon,,0.837890088558197,0.9496404528617859,0.9361956715583801,0.9369730825694103
mos,,0.819346010684967,0.9504330158233643,,0.936387979558536
bam,,,0.9243074059486389,0.9455210566520691,0.934914231300354
wol,,,0.9377304315567017,0.9171082973480225,0.9274193644523621
sna,,0.8574304580688477,,0.9340601563453674,0.925849831530026
luo,,0.8595635294914246,0.9334074258804321,,0.9254955798387527
ewe,,0.850196897983551,0.9343565702438354,,0.9253394625016621
pcm,,0.8412632942199707,,0.9327058792114258,0.9229084593909127
zul,,,,0.9207927584648132,0.9207927584648132
swa,,0.8666839003562927,,0.9206211566925049,0.9148421649421964
bbj,,,0.9367825984954834,0.8850974440574646,0.910940021276474
xho,,0.8406464457511902,,0.9187910556793213,0.9104184189013073
yor,,,0.9399234652519226,0.8769654631614685,0.9084444642066956
kin,,,0.9311092495918274,0.8255137801170349,0.8783115148544312
