,DATE,PER,ORG,LOC,Mean
ibo,,0.8567239046096802,0.9624230265617371,0.9478449821472168,0.9495636213500545
twi,,0.8489528894424438,0.9678354263305664,0.9398981332778931,0.9479282577082796
hau,,0.8543680906295776,0.9651572704315186,0.9363613128662109,0.9453031859307919
zul,,0.8517596125602722,0.9681232571601868,0.9316471219062805,0.944330911591368
sna,,0.8540263175964355,0.9557523131370544,0.9387022852897644,0.9419517719520712
mos,,0.8501531481742859,0.9549185633659363,0.9392686486244202,0.9416064102694673
nya,,0.8734981417655945,0.9492409825325012,0.9394114017486572,0.9403170572136933
tsn,,0.8588917255401611,0.9499327540397644,0.938400149345398,0.9393395804009348
fon,,0.842839777469635,0.9561430215835571,0.9284018874168396,0.9366441897626193
lug,,0.8375077247619629,0.9638625979423523,0.9205418825149536,0.936276135579595
xho,,0.8525950908660889,0.9621884822845459,0.9197508692741394,0.9359673407842528
wol,,0.8696889281272888,0.9421545267105103,0.9297427535057068,0.9321980903733451
kin,,0.8452811241149902,0.938616931438446,0.9361774325370789,0.932183065504398
luo,,0.8535860776901245,0.9242382645606995,0.9478074908256531,0.9313566437307393
bam,,0.8420217633247375,0.9317622780799866,0.9395655393600464,0.9303634099240573
ewe,,0.848534107208252,0.9453920125961304,0.9212832450866699,0.9285374295036748
pcm,,0.8528253436088562,0.9143868684768677,0.9227750301361084,0.9148589338896409
bbj,,0.8498843312263489,0.9473751783370972,0.8737426400184631,0.9071244991050577
swa,,0.8630551695823669,0.9130973219871521,0.9062633514404297,0.9070411763101254
yor,,0.8159605860710144,0.9446518421173096,0.851100742816925,0.8932395543692246
