,ORG,LOC,DATE,PER,Mean
kin,0.9835799336433411,0.958791971206665,0.970332682132721,0.9689223170280457,0.9704067260026932
ibo,0.9805984497070312,0.9383929371833801,0.9729322791099548,0.9663693308830261,0.9645732492208481
twi,0.9820868968963623,0.9405279159545898,0.9612743854522705,0.9701308608055115,0.9635050147771835
nya,0.9817588329315186,0.9366961121559143,0.9635589718818665,0.9703814387321472,0.9630988389253616
zul,0.9829467535018921,0.9309349656105042,0.9691160917282104,0.9675769209861755,0.9626436829566956
luo,0.9736269116401672,0.9446548223495483,0.9639450907707214,0.967961311340332,0.9625470340251923
lug,0.9456570744514465,0.9622416496276855,0.9439520835876465,0.9932056069374084,0.9612641036510468
tsn,0.9696307182312012,0.9342638254165649,0.9660004377365112,0.9727082848548889,0.9606508165597916
sna,0.9766553640365601,0.9306703805923462,0.9633805751800537,0.9687912464141846,0.9598743915557861
wol,0.9760798811912537,0.9226547479629517,0.971203625202179,0.9689291715621948,0.9597168564796448
ewe,0.9824144840240479,0.9423307180404663,0.9471639394760132,0.963101327419281,0.9587526172399521
xho,0.9749153852462769,0.9187833070755005,0.9710128307342529,0.9665459394454956,0.9578143656253815
bam,0.9571088552474976,0.9136074781417847,0.9478909969329834,0.9646636247634888,0.9458177387714386
mos,0.9759997129440308,0.922582745552063,0.9054015278816223,0.9724537134170532,0.9441094249486923
swa,0.9571252465248108,0.9528920650482178,0.8926861882209778,0.9733595252037048,0.9440157562494278
fon,0.9690214991569519,0.8955947756767273,0.9424898624420166,0.966339111328125,0.9433613121509552
bbj,0.9681534767150879,0.8934770822525024,0.9423737525939941,0.9662200212478638,0.9425560832023621
yor,0.969504714012146,0.8906062245368958,0.9556643962860107,0.9478747844696045,0.9409125298261642
hau,0.953013002872467,0.8929445147514343,0.946689248085022,0.9646722674369812,0.9393297582864761
pcm,0.955644965171814,0.9331185221672058,0.8913994431495667,0.9709601998329163,0.9377807825803757
