,ORG,LOC,DATE,PER,Mean
lug,0.9723909497261047,0.9858164191246033,,0.989430844783783,0.982546071211497
luo,0.9780791401863098,0.9732111692428589,,0.9707631468772888,0.9740178187688192
kin,0.9798248410224915,0.9727784991264343,,0.9685447812080383,0.9737160404523214
tsn,0.9744511246681213,0.9723547697067261,,0.9737980961799622,0.9735346635182699
twi,0.9793591499328613,0.9676395058631897,,0.9695529937744141,0.972183883190155
swa,0.9666391015052795,0.9713391661643982,,0.9747341275215149,0.9709041317303976
nya,0.9764915704727173,0.9569535255432129,,0.9766504168510437,0.9700318376223246
ewe,0.9705141186714172,0.9649596810340881,,0.9732244610786438,0.9695660869280497
pcm,0.9646515250205994,0.9692162871360779,,0.9720981121063232,0.9686553080876669
ibo,0.972379207611084,0.9552745819091797,,0.9674747586250305,0.9650428493817648
zul,0.9693720936775208,0.9553320407867432,,0.9584831595420837,0.9610624313354492
wol,0.9685879349708557,0.946768045425415,,0.9638788104057312,0.959744930267334
sna,0.967068076133728,0.9471429586410522,,0.9640692472457886,0.959426760673523
mos,0.9639651775360107,0.9414498805999756,,0.9667238593101501,0.9573796391487122
fon,0.9623754620552063,0.9439688324928284,,0.963635265827179,0.9566598534584045
hau,0.9571840167045593,0.9457927942276001,,0.9618188142776489,0.9549318750699362
xho,0.9651788473129272,0.9475143551826477,,0.945147693157196,0.952613631884257
bam,0.9306060671806335,0.9573327302932739,,0.9618119597434998,0.9499169190724691
bbj,0.9518651962280273,0.9145414233207703,,0.9589235782623291,0.9417767326037089
yor,0.9572503566741943,0.9321850538253784,,0.9302883744239807,0.9399079283078512
