,LOC,DATE,ORG,PER
bam,0.9995117783546448,0.9995312094688416,0.9996985793113708,0.9993815422058105
bbj,0.999840259552002,0.9998916387557983,0.999945342540741,0.9997696876525879
ewe,0.9998124241828918,0.9997245073318481,0.9998682737350464,0.9994243383407593
fon,0.9995712041854858,0.9995732307434082,0.9997819066047668,0.9992547035217285
hau,0.9998962879180908,0.9997864961624146,0.9999196529388428,0.9998728036880493
ibo,0.9997847676277161,0.9997942447662354,0.9998275637626648,0.9995880126953125
kin,0.9999467134475708,0.999957799911499,0.9999534487724304,0.9997672438621521
lug,0.9999672174453735,0.9999608993530273,0.9999886751174927,0.9997756481170654
luo,0.999855637550354,0.999925971031189,0.9999483823776245,0.9995465874671936
mos,0.999881386756897,0.999648928642273,0.9998988509178162,0.9995065927505493
nya,0.999880850315094,0.9999665021896362,0.9999908804893494,0.9996371269226074
pcm,0.9999525547027588,0.9999304413795471,0.9999629259109497,0.9997391700744629
sna,0.999958336353302,0.9999576807022095,0.9999597668647766,0.9996883273124695
swa,0.9998983144760132,0.999896764755249,0.9999223351478577,0.9998215436935425
tsn,0.9999135732650757,0.9999496936798096,0.9999479651451111,0.9996312856674194
twi,0.9998593926429749,0.9997953772544861,0.9998817443847656,0.9996923208236694
wol,0.9997197985649109,0.9998272657394409,0.999936580657959,0.9996419548988342
xho,0.999911367893219,0.9999544024467468,0.9999611377716064,0.9994387030601501
yor,0.9997628927230835,0.9997360110282898,0.9999090433120728,0.9994813203811646
zul,0.9998515844345093,0.9998548030853271,0.9999681711196899,0.9995770454406738
