,DATE,PER,LOC,ORG
bam,,0.815004825592041,0.9251709580421448,0.8538858294487
bbj,,0.8184560537338257,0.8027554154396057,0.9051131010055542
ewe,,0.8138883113861084,0.877856969833374,0.9170156717300415
fon,,0.8029095530509949,0.9010562300682068,0.9304414391517639
hau,,0.8165501952171326,0.8886035084724426,0.9415324926376343
ibo,,0.8088708519935608,0.9202560186386108,0.9288241267204285
kin,,0.8275067806243896,0.8846936821937561,0.9309783577919006
lug,,0.8050549626350403,0.9018322229385376,0.9263143539428711
luo,,0.810824990272522,0.9079636931419373,0.8562539219856262
mos,,0.8119006156921387,0.9031968116760254,0.9170912504196167
nya,,0.8418536186218262,0.9021850228309631,0.9216705560684204
pcm,,0.8223266005516052,0.890944242477417,0.8536947965621948
sna,,0.8203865885734558,0.894464910030365,0.9233708381652832
swa,,0.820962131023407,0.8806679844856262,0.859540581703186
tsn,,0.8299897313117981,0.8843664526939392,0.8901420831680298
twi,,0.8293817043304443,0.9132047891616821,0.9416060447692871
wol,,0.8439486026763916,0.8793954253196716,0.9107822775840759
xho,,0.7955334186553955,0.8513223528862,0.9186498522758484
yor,,0.7892180681228638,0.7623516321182251,0.9015055894851685
zul,,0.8156978487968445,0.8632350564002991,0.9300614595413208
