,DATE,PER,LOC,ORG
bam,0.9639671444892883,0.8795170187950134,0.9455990791320801,0.9125834107398987
bbj,0.9043349027633667,0.886726975440979,0.873708188533783,0.9481399059295654
ewe,0.8652425408363342,0.8774970769882202,0.9228145480155945,0.9597949385643005
fon,0.9067447185516357,0.8794485926628113,0.9380030035972595,0.9626257419586182
hau,0.9637742042541504,0.8883355259895325,0.9347407221794128,0.966864824295044
ibo,0.9706315398216248,0.8842828273773193,0.948253870010376,0.9618757367134094
kin,0.9693620204925537,0.8901355862617493,0.9307128190994263,0.9643182158470154
lug,0.9493297934532166,0.8648985028266907,0.9141056537628174,0.9611324071884155
luo,0.9661673307418823,0.8849497437477112,0.9451804757118225,0.9583205580711365
mos,0.9064633846282959,0.8850590586662292,0.9423497319221497,0.9634954333305359
nya,0.9640563130378723,0.8984898924827576,0.9365240931510925,0.9516875147819519
pcm,0.8559386134147644,0.8882222175598145,0.9329917430877686,0.9170027375221252
sna,0.9682462811470032,0.884705662727356,0.9424489140510559,0.9574143290519714
swa,0.9418506622314453,0.8767784237861633,0.9173664450645447,0.9253286123275757
tsn,0.9711493849754333,0.8906807899475098,0.9304298758506775,0.9437093734741211
twi,0.9520753026008606,0.8958356976509094,0.9463940262794495,0.9721598625183105
wol,0.9505018591880798,0.8980954885482788,0.9273226261138916,0.953439474105835
xho,0.9548620581626892,0.8762792944908142,0.9290905594825745,0.9596619606018066
yor,0.921048104763031,0.8431106209754944,0.8372464776039124,0.94938063621521
zul,0.9651005864143372,0.8809056878089905,0.9510294198989868,0.9664087891578674
