,LOC,PER,ORG,DATE
bam,0.9994068741798401,0.9991207122802734,0.9995084404945374,0.999434769153595
bbj,0.999279797077179,0.999348521232605,0.9993209838867188,0.9986574053764343
ewe,0.9994457364082336,0.9991445541381836,0.999335527420044,0.9988085031509399
fon,0.9994294047355652,0.9990129470825195,0.9995373487472534,0.997776448726654
hau,0.9998019337654114,0.9994446635246277,0.9996352195739746,0.9996432065963745
ibo,0.9995983242988586,0.9994624257087708,0.9993756413459778,0.999599039554596
kin,0.9997766017913818,0.9993587732315063,0.9997086524963379,0.9992868900299072
lug,0.9996974468231201,0.9995196461677551,0.9997380375862122,0.9995520710945129
luo,0.9996374845504761,0.9992740750312805,0.9992230534553528,0.9996227025985718
mos,0.99935382604599,0.9993811845779419,0.9995341300964355,0.9988728761672974
nya,0.9998008608818054,0.9995899200439453,0.9996695518493652,0.9993051886558533
pcm,0.9991589188575745,0.9992051124572754,0.9988857507705688,0.9986664652824402
sna,0.9997456073760986,0.999369204044342,0.9998250007629395,0.9992274045944214
swa,0.9996437430381775,0.9992775917053223,0.9994276165962219,0.9993494749069214
tsn,0.9993486404418945,0.9994086027145386,0.9993677735328674,0.999713659286499
twi,0.9995542168617249,0.9995805621147156,0.9996469616889954,0.9990749359130859
wol,0.9994434118270874,0.9992634057998657,0.9995127320289612,0.9995689392089844
xho,0.9997121095657349,0.999213695526123,0.9997542500495911,0.9997286796569824
yor,0.9989390969276428,0.9988142848014832,0.9992170333862305,0.9987350702285767
zul,0.9995454549789429,0.9994240999221802,0.9998487234115601,0.9996829032897949
