,LOC,PER,ORG,DATE
bam,0.9783274531364441,0.9486588835716248,0.9579971432685852,
bbj,0.9604912400245667,0.9495322704315186,0.9639549255371094,
ewe,0.9545387625694275,0.9551135897636414,0.9675040245056152,
fon,0.9719685912132263,0.9390361309051514,0.9718453288078308,
hau,0.9787635803222656,0.9603902697563171,0.9788114428520203,
ibo,0.9834297299385071,0.9535291790962219,0.9656749963760376,
kin,0.9789844751358032,0.9607774019241333,0.9723873734474182,
lug,0.9670858383178711,0.9585424661636353,0.9818921685218811,
luo,0.9705280661582947,0.9497919678688049,0.9534505009651184,
mos,0.9760619401931763,0.949778139591217,0.9733455181121826,
nya,0.9749588966369629,0.9609224796295166,0.9749076962471008,
pcm,0.9412720799446106,0.9501983523368835,0.9376890659332275,
sna,0.9852941036224365,0.9462974667549133,0.980243444442749,
swa,0.9641558527946472,0.9611868262290955,0.9534680247306824,
tsn,0.9597558379173279,0.9543720483779907,0.957141637802124,
twi,0.9760967493057251,0.9591330885887146,0.976283073425293,
wol,0.9716963768005371,0.9587505459785461,0.9674568772315979,
xho,0.978765070438385,0.9432860612869263,0.9776877760887146,
yor,0.9515389800071716,0.9542565941810608,0.960971474647522,
zul,0.9694281220436096,0.9614366888999939,0.9800800681114197,
