,LOC,PER,ORG,DATE
bam,0.9858598709106445,0.9740971922874451,0.9823132753372192,0.9855204224586487
bbj,0.9681583642959595,0.9704161882400513,0.9840767979621887,0.9764941334724426
ewe,0.9892364144325256,0.9786642789840698,0.9906425476074219,0.9771268963813782
fon,0.9812589883804321,0.9763429760932922,0.9835076332092285,0.9573362469673157
hau,0.9876132011413574,0.9786924123764038,0.9886117577552795,0.987419068813324
ibo,0.9858957529067993,0.9804785251617432,0.9884650111198425,0.9916360974311829
kin,0.9936485886573792,0.9794107675552368,0.993270993232727,0.9897355437278748
lug,0.9929531216621399,0.9828528761863708,0.9932729601860046,0.988666296005249
luo,0.9903243780136108,0.9817579984664917,0.9896383881568909,0.987490713596344
mos,0.9844912886619568,0.9800482392311096,0.9904345870018005,0.9729481935501099
nya,0.9916639924049377,0.9848040342330933,0.9928132891654968,0.9892265200614929
pcm,0.9860097765922546,0.979224681854248,0.9833179116249084,0.9713408350944519
sna,0.9862541556358337,0.9813481569290161,0.9939401745796204,0.984124481678009
swa,0.9889938831329346,0.9836405515670776,0.985736072063446,0.9870753884315491
tsn,0.9855431318283081,0.980384349822998,0.9829638004302979,0.9914413094520569
twi,0.9887097477912903,0.9802290201187134,0.9920753836631775,0.9803535342216492
wol,0.9886705875396729,0.985544741153717,0.9866535663604736,0.979960560798645
xho,0.9889636039733887,0.979357123374939,0.9908308386802673,0.9944592118263245
yor,0.965476393699646,0.9659532308578491,0.9802829623222351,0.9767751097679138
zul,0.9891020059585571,0.9842072129249573,0.9939934611320496,0.9922031760215759
