,LOC,PER,ORG,DATE
bam,0.9721444249153137,0.9167501330375671,0.929377555847168,
bbj,0.8985128998756409,0.9100542664527893,0.9307034611701965,
ewe,0.9522382616996765,0.9135021567344666,0.9548761248588562,
fon,0.9567747712135315,0.9077339172363281,0.9404600262641907,
hau,0.9667391180992126,0.9340388774871826,0.9715373516082764,
ibo,0.9783775806427002,0.9305901527404785,0.9569551348686218,
kin,0.9709926843643188,0.9413073062896729,0.9787206053733826,
lug,0.9578720927238464,0.9412474632263184,0.974392294883728,
luo,0.9641221165657043,0.9347143769264221,0.9592381715774536,
mos,0.963330090045929,0.9254714846611023,0.9652442932128906,
nya,0.9748417735099792,0.9436218738555908,0.9766963124275208,
pcm,0.9063735604286194,0.9235072135925293,0.8978668451309204,
sna,0.9789416193962097,0.9313157796859741,0.9828105568885803,
swa,0.965162456035614,0.9405062794685364,0.9609431624412537,
tsn,0.9633046388626099,0.9149090647697449,0.9646350145339966,
twi,0.9665871858596802,0.9334127902984619,0.9653087854385376,
wol,0.9629771709442139,0.9330620169639587,0.9706847667694092,
xho,0.9675279855728149,0.9163245558738708,0.9830651879310608,
yor,0.9364492297172546,,0.9514290690422058,
zul,0.9650461077690125,0.9403735995292664,0.9818614721298218,
