,LOC,ORG,PER,DATE,Mean
ibo,0.8021249518585525,0.7694122609637238,0.8589653576548724,,0.810167523492383
lug,0.859144241161799,0.7802634419962523,0.768853584725881,,0.8027537559613108
hau,0.740121937330776,0.7768402702129087,0.866257131139802,,0.794406446227829
sna,0.8090765033347719,0.7635155033407379,0.8071784480272839,,0.7932568182342644
twi,0.7846961620649328,0.730051062951042,0.8504620083401515,,0.7884030777853756
nya,0.7777708472443966,0.6984340851095316,0.8694370622400557,,0.7818806648646613
tsn,0.7451251951074311,0.798531195168851,0.7931092910359587,,0.778921893770747
bam,0.790546558828109,0.7166903122272229,0.8275654608219197,,0.7782674439590839
zul,0.7971307141357182,0.7285086463884752,0.7777751912696448,,0.7678048505979461
swa,0.7282329548068514,0.7116354448761134,0.8194090271427436,,0.7530924756085694
wol,0.6930555085007828,0.7539009169280384,0.7994161593490323,,0.7487908615926179
xho,0.7143190089774166,0.7659670155921736,0.7242887699840963,,0.734858264851229
fon,0.7498252878667176,0.6788106910296642,0.7682293486594225,,0.7322884425186015
ewe,0.6919665320217543,0.7302429623051848,0.7707229595240104,,0.7309774846169832
mos,0.702629714231619,0.6797307505735797,0.7599999284562805,,0.7141201310871597
kin,0.7070652438124517,0.6737027388903689,0.7360383067683666,,0.7056020964903956
luo,0.7427787723159517,0.5448179891230445,0.7566159788591491,,0.6814042467660485
pcm,0.6257069457068375,0.5989637653698877,0.7973985914908025,,0.6740231008558425
bbj,0.5903460322317191,0.699190324489664,0.7162385781654075,,0.6685916449622636
yor,0.6307684789290992,0.6854261440533482,0.678096272542191,,0.6647636318415461
