,DATE,ORG,PER,LOC,Mean
kin,,0.9841082692146301,0.890369713306427,0.9803183078765869,0.9795382329561177
twi,,0.9873847365379333,0.9190259575843811,0.972792387008667,0.9783100393211958
mos,,0.9836071133613586,0.9165016412734985,0.9732591509819031,0.9766293023396464
zul,,0.9798223972320557,0.914973258972168,0.977043867111206,0.9765847863502872
nya,,0.9777392745018005,0.9112831354141235,0.977361798286438,0.9756204179189738
ewe,,0.9802670478820801,0.918924868106842,0.9742408394813538,0.9755550385678856
sna,,0.9757698774337769,0.9099313616752625,0.9783945083618164,0.9751263434447132
tsn,,0.9772993326187134,0.9116311073303223,0.975570797920227,0.9745475713489125
fon,,0.9816083908081055,0.9082601070404053,0.970992922782898,0.9743188932104018
luo,,0.9682536125183105,0.903795599937439,0.9794146418571472,0.9717941700833516
ibo,,0.9798292517662048,0.8976335525512695,0.9656043648719788,0.970529917374398
wol,,0.9796434044837952,0.9027019739151001,0.9650070071220398,0.9702973446799713
lug,,0.9670292735099792,0.9062649011611938,0.9744451642036438,0.9688593843608226
xho,,0.9688445329666138,0.9033205509185791,0.9665840864181519,0.9658387633203303
bbj,,0.977913498878479,0.9011819958686829,0.9544783234596252,0.9643023019855462
bam,,0.9619339108467102,0.8906727433204651,0.9706242680549622,0.9640769628645147
hau,,0.9735777974128723,0.9138606786727905,0.9557130336761475,0.9631662484511588
yor,,0.9764508605003357,0.9014953970909119,0.9525039196014404,0.9626429630714712
swa,,0.9560043215751648,0.9122290015220642,0.9549850821495056,0.9542345358330069
pcm,,0.9437159895896912,0.9132001399993896,0.9660552740097046,0.9536714912618248
