,DATE,ORG,PER,LOC,Mean
kin,0.985903263092041,0.9866130948066711,0.8885676264762878,0.9760356545448303,0.9810019836706274
twi,0.9794220328330994,0.9899352192878723,0.9057287573814392,0.975246012210846,0.9800480358740863
sna,0.9881411790847778,0.981192409992218,0.9029046297073364,0.9743894934654236,0.9797050197140064
zul,0.9808865189552307,0.9852042198181152,0.9020385146141052,0.9719817638397217,0.9778414423169653
luo,0.9856970310211182,0.979806661605835,0.9020521640777588,0.9714422225952148,0.9774735441394881
nya,0.9780107140541077,0.9867796897888184,0.9057968854904175,0.9686384797096252,0.9763976132947635
tsn,0.9852073192596436,0.976173460483551,0.906653881072998,0.9680755734443665,0.9751162045921375
ibo,0.9875896573066711,0.9812524914741516,0.8976280093193054,0.9603299498558044,0.9748463330705182
ewe,0.9725939631462097,0.9805477261543274,0.9083859324455261,0.9699967503547668,0.9730854887588352
xho,0.9815847277641296,0.9743669629096985,0.8945939540863037,0.9666630029678345,0.9726438989826277
bam,0.9838994741439819,0.9695329070091248,0.886477530002594,0.9679067134857178,0.9720678909931307
wol,0.9831278324127197,0.9739111065864563,0.8950783014297485,0.9593924880027771,0.9706327206169079
lug,0.9746360778808594,0.9709352254867554,0.8979271650314331,0.9670045971870422,0.9694286047243604
mos,0.957473635673523,0.9823776483535767,0.9034600853919983,0.9692448973655701,0.9683999302340489
yor,0.9740872979164124,0.9757322072982788,0.8947275876998901,0.9588146805763245,0.9680777258343167
fon,0.9650590419769287,0.9823317527770996,0.9013636112213135,0.9592129588127136,0.9675443040000068
bbj,0.965559184551239,0.9778098464012146,0.9003702998161316,0.9528653621673584,0.9641361474211699
hau,0.9379584789276123,0.9740626811981201,0.90873783826828,0.9367073178291321,0.9487754079251508
swa,0.9256709218025208,0.9614543914794922,0.9067928194999695,0.9502317309379578,0.9450211154869179
pcm,0.9080162048339844,0.9493557214736938,0.9035942554473877,0.9596390724182129,0.938309364069521
