,DATE,ORG,PER,LOC,Mean
twi,0.9491745829582214,0.9882880449295044,0.9031293988227844,0.9719038009643555,0.9684817623468785
kin,0.9504951238632202,0.983281135559082,0.8839955925941467,0.9756587743759155,0.9681290095927668
luo,0.9503135085105896,0.9778177738189697,0.9012244343757629,0.9737066626548767,0.9659841212571836
sna,0.9426429271697998,0.9791510105133057,0.9034419059753418,0.9772313833236694,0.9651084429298351
nya,0.9407625794410706,0.9831368327140808,0.9022618532180786,0.96910560131073,0.9631178838754791
tsn,0.9505358934402466,0.9719703793525696,0.9035916328430176,0.9696404933929443,0.9628634850184122
zul,0.9363274574279785,0.9824778437614441,0.8978363275527954,0.9730811715126038,0.9626655726650961
ewe,0.9402468800544739,0.9780771732330322,0.9064838290214539,0.971281111240387,0.9620896059703203
ibo,0.9432743787765503,0.9791948199272156,0.888734757900238,0.9600784778594971,0.9594352163520514
bam,0.948443591594696,0.9668586254119873,0.8812890648841858,0.9671123027801514,0.9592457070849301
wol,0.9426062703132629,0.9703458547592163,0.8916397094726562,0.9605830907821655,0.956546927589217
xho,0.9319314956665039,0.9720041751861572,0.8923865556716919,0.9672644138336182,0.9557984568714316
lug,0.9332032203674316,0.9697726964950562,0.8961966037750244,0.9664075374603271,0.9552794936435675
mos,0.9107621908187866,0.981268048286438,0.9004129767417908,0.9689777493476868,0.9526250872736662
yor,0.9226203560829163,0.9727175235748291,0.8904550671577454,0.9604201316833496,0.9507141553498561
fon,0.9130468368530273,0.9792600274085999,0.8989521861076355,0.9604520797729492,0.9499006781702727
bbj,0.918582022190094,0.9720577001571655,0.8935567736625671,0.9519748091697693,0.9464797182799944
hau,0.9023495316505432,0.9729787111282349,0.9066712856292725,0.9394071102142334,0.9376260229185516
swa,0.8939052224159241,0.9616230726242065,0.9055774807929993,0.946161150932312,0.9333412074575237
pcm,0.8708571791648865,0.9473742246627808,0.9012548327445984,0.9582288861274719,0.9250116274247762
