,ORG,PER,DATE,LOC
bam,0.9669570922851562,0.9846426248550415,,0.9748606085777283
bbj,0.977645754814148,0.9792895913124084,,0.9508090615272522
ewe,0.9884929060935974,0.984300971031189,,0.9677891731262207
fon,0.9843071103096008,0.9835460782051086,,0.9624441862106323
hau,0.983544111251831,0.9853224754333496,,0.9543997049331665
ibo,0.9867191314697266,0.987541675567627,,0.9586108922958374
kin,0.9888745546340942,0.9831275939941406,,0.9677305817604065
lug,0.981717050075531,0.9820345044136047,,0.9714400768280029
luo,0.9716178774833679,0.9804094433784485,,0.9747825860977173
mos,0.987808108329773,0.988293468952179,,0.9703310132026672
nya,0.9885702133178711,0.9911394715309143,,0.9753135442733765
pcm,0.9714633226394653,0.9867199063301086,,0.9655688405036926
sna,0.989955723285675,0.982787549495697,,0.9701128602027893
swa,0.9779961705207825,0.9829909801483154,,0.9608038067817688
tsn,0.9874963760375977,0.9848170280456543,,0.9666874408721924
twi,0.9905752539634705,0.9889971017837524,,0.9705455303192139
wol,0.9871638417243958,0.9881234169006348,,0.966610848903656
xho,0.9848824739456177,0.9718506336212158,,0.9652875661849976
yor,0.9848206639289856,0.9787921905517578,,0.9410024881362915
zul,0.9897814393043518,0.9808577299118042,,0.9705288410186768
