,PER,LOC,ORG,DATE
bam,0.9838970303535461,0.9597568511962891,0.9715613126754761,0.9742000699043274
bbj,0.9852712154388428,0.9442031383514404,0.9872477650642395,0.9690283536911011
ewe,0.9885665774345398,0.9684628844261169,0.9884485006332397,0.9659668207168579
fon,0.9880176186561584,0.940658688545227,0.986899733543396,0.9647752642631531
hau,0.9864710569381714,0.933844268321991,0.9780961871147156,0.962117612361908
ibo,0.9878495335578918,0.9556377530097961,0.9875989556312561,0.9891549348831177
kin,0.9878284335136414,0.9776362180709839,0.9923948645591736,0.9858484864234924
lug,0.9967010021209717,0.9786802530288696,0.9657655358314514,0.9701879620552063
luo,0.9853722453117371,0.9756465554237366,0.9856042265892029,0.9823667407035828
mos,0.9888855218887329,0.957061767578125,0.9881231784820557,0.9586523175239563
nya,0.9911912083625793,0.9689813852310181,0.9910287261009216,0.9798404574394226
pcm,0.9903980493545532,0.9746273159980774,0.9747830629348755,0.9372848272323608
sna,0.9887410402297974,0.9519197940826416,0.9863337874412537,0.9865612983703613
swa,0.9851701855659485,0.9840660095214844,0.9749151468276978,0.9394649863243103
tsn,0.9888303875923157,0.9663916230201721,0.9830384850502014,0.9851801991462708
twi,0.9893158674240112,0.9785084128379822,0.9919328093528748,0.978300154209137
wol,0.98830246925354,0.953065812587738,0.988182008266449,0.9835017919540405
xho,0.9848940968513489,0.9486486315727234,0.9826367497444153,0.9874945282936096
yor,0.9816265106201172,0.9415751099586487,0.986515462398529,0.9758418202400208
zul,0.9853803515434265,0.9617365598678589,0.9893580675125122,0.9847291707992554
