,ORG,PER,DATE,LOC
bam,0.9681246280670166,0.9837214350700378,,0.969411313533783
bbj,0.980773389339447,0.979223906993866,,0.9449102878570557
ewe,0.9879310727119446,0.9828259944915771,,0.9672273993492126
fon,0.9870349764823914,0.9838588833808899,,0.959414005279541
hau,0.9844996929168701,0.9847849607467651,,0.9526717066764832
ibo,0.9867567420005798,0.9852482080459595,,0.9475590586662292
kin,0.9885889291763306,0.9821907877922058,,0.9762351512908936
lug,0.9800301194190979,0.9811112284660339,,0.9821059107780457
luo,0.969876766204834,0.9761845469474792,,0.9793341755867004
mos,0.9872323870658875,0.9870818257331848,,0.9659786224365234
nya,0.9861882925033569,0.9895563721656799,,0.966720700263977
pcm,0.9650360941886902,0.9843918085098267,,0.9701238870620728
sna,0.9871564507484436,0.9784079194068909,,0.9656470417976379
swa,0.9702510237693787,0.9798867702484131,,0.9737018942832947
tsn,0.9850912094116211,0.9840859174728394,,0.9688880443572998
twi,0.9914640188217163,0.9884512424468994,,0.9776686429977417
wol,0.9858889579772949,0.9876940250396729,,0.9541932940483093
xho,0.981057345867157,0.9680309891700745,,0.9581165313720703
yor,0.9830726981163025,0.9796484708786011,,0.9276958107948303
zul,0.9890002012252808,0.9793519973754883,,0.9712374806404114
