,PER,DATE,LOC,ORG
bam,0.9999942779541016,0.9999985098838806,0.9999978542327881,0.9999982714653015
bbj,0.9999964237213135,0.9999986290931702,0.999998927116394,0.9999991059303284
ewe,0.9999951720237732,0.9999992847442627,0.9999993443489075,0.9999992251396179
fon,0.9999948143959045,0.9999985098838806,0.9999985098838806,0.9999991059303284
hau,0.9999973773956299,0.9999986290931702,0.9999995231628418,0.9999995827674866
ibo,0.9999963045120239,0.9999997019767761,0.9999993443489075,0.9999990463256836
kin,0.9999966621398926,0.9999994039535522,0.9999995231628418,0.9999997019767761
lug,0.9999973773956299,0.9999995827674866,0.9999997019767761,0.9999997019767761
luo,0.999997079372406,0.9999992847442627,0.9999995827674866,0.9999994039535522
mos,0.9999959468841553,0.999998927116394,0.9999991655349731,0.9999994039535522
nya,0.999996542930603,0.9999992847442627,0.999999463558197,0.9999997615814209
pcm,0.999995768070221,0.9999992847442627,0.9999992847442627,0.9999991059303284
sna,0.9999961256980896,0.9999990463256836,0.9999992251396179,0.9999998807907104
swa,0.9999967813491821,0.9999993443489075,0.9999993443489075,0.9999992847442627
tsn,0.9999960064888,0.9999994039535522,0.9999991059303284,0.9999995827674866
twi,0.9999943971633911,0.9999976754188538,0.9999990463256836,0.9999991655349731
wol,0.9999958276748657,0.9999995231628418,0.9999990463256836,0.9999991655349731
xho,0.999996542930603,0.9999995827674866,0.9999993443489075,0.9999995827674866
yor,0.9999975562095642,0.9999991655349731,0.9999992847442627,0.9999994039535522
zul,0.9999966025352478,0.9999995231628418,0.999999463558197,0.9999997615814209
