,PER,DATE,LOC,ORG
bam,0.9999960064888,0.9999911189079285,0.9999960660934448,0.999994158744812
bbj,0.9999926686286926,0.9999908208847046,0.999995768070221,0.9999971985816956
ewe,0.9999912977218628,0.9999951124191284,0.9999969005584717,0.9999964833259583
fon,0.999994158744812,0.9999845623970032,0.9999976754188538,0.9999955892562866
hau,0.9999957084655762,0.9999933242797852,0.9999944567680359,0.9999963045120239
ibo,0.9999918937683105,0.9999958872795105,0.9999980330467224,0.9999973177909851
kin,0.9999827742576599,0.9999933242797852,0.9999969601631165,0.9999968409538269
lug,0.9999924302101135,0.9999958872795105,0.9999986290931702,0.999997079372406
luo,0.9999908804893494,0.9999938607215881,0.9999988675117493,0.999993085861206
mos,0.9999963641166687,0.9999908804893494,0.9999985098838806,0.9999979138374329
nya,0.9999889731407166,0.9999939799308777,0.9999986886978149,0.9999979138374329
pcm,0.9999937415122986,0.999993085861206,0.9999940395355225,0.9999921321868896
sna,0.9999863505363464,0.9999922513961792,0.9999978542327881,0.9999910593032837
swa,0.9999937415122986,0.9999942183494568,0.9999954104423523,0.9999938607215881
tsn,0.9999942779541016,0.9999967813491821,0.9999986290931702,0.9999937415122986
twi,0.9999954104423523,0.9999974966049194,0.9999937415122986,0.9999972581863403
wol,0.999992847442627,0.9999918341636658,0.9999975562095642,0.9999967813491821
xho,0.9999942779541016,0.9999976754188538,0.9999954104423523,0.9999963641166687
yor,0.9999918937683105,0.9999930262565613,0.9999956488609314,0.9999963641166687
zul,0.9999967217445374,0.9999950528144836,0.9999975562095642,0.9999990463256836
