,PER,DATE,LOC,ORG
bam,0.9999491572380066,0.999977707862854,0.9999626278877258,0.9999748468399048
bbj,0.9999690651893616,0.999983549118042,0.9999814629554749,0.9999879002571106
ewe,0.9999430775642395,0.9999844431877136,0.9999834895133972,0.999988853931427
fon,0.999946117401123,0.9999678730964661,0.9999778270721436,0.999983549118042
hau,0.999980092048645,0.9999783635139465,0.99998939037323,0.9999860525131226
ibo,0.9999594688415527,0.9999792575836182,0.9999802708625793,0.9999899864196777
kin,0.9999743700027466,0.9999969005584717,0.9999964237213135,0.999997079372406
lug,0.9999768137931824,0.9999969601631165,0.9999961256980896,0.9999963641166687
luo,0.9999740123748779,0.9999949336051941,0.9999939799308777,0.9999938607215881
mos,0.9999548196792603,0.9999750256538391,0.9999849796295166,0.9999911785125732
nya,0.9999791383743286,0.999996542930603,0.9999935030937195,0.999997615814209
pcm,0.999980628490448,0.9999884366989136,0.9999902844429016,0.9999859929084778
sna,0.9999690651893616,0.9999931454658508,0.999992847442627,0.9999972581863403
swa,0.999980092048645,0.9999862313270569,0.9999901652336121,0.9999876618385315
tsn,0.9999787211418152,0.9999969601631165,0.9999945759773254,0.9999939203262329
twi,0.9999580383300781,0.9999832510948181,0.9999883770942688,0.9999912977218628
wol,0.9999651312828064,0.9999921917915344,0.9999853372573853,0.9999949932098389
xho,0.9999665021896362,0.9999935626983643,0.9999924898147583,0.999994695186615
yor,0.999963641166687,0.9999749660491943,0.999981701374054,0.9999884963035583
zul,0.9999732375144958,0.9999891519546509,0.999991238117218,0.9999958276748657
