,PER,DATE,LOC,ORG
bam,0.9862411022186279,,0.9975561499595642,0.9970700144767761
bbj,0.983205258846283,,0.9978882670402527,0.9980948567390442
ewe,0.9899126887321472,,0.9988494515419006,0.9969578981399536
fon,0.9951878190040588,,0.9855133295059204,0.9967600107192993
hau,0.9783506989479065,,0.9991084933280945,0.9992623925209045
ibo,0.9823024868965149,,0.9989372491836548,0.9911718964576721
kin,0.978958785533905,,0.9996185898780823,0.9986348748207092
lug,0.9830241799354553,,0.9977539777755737,0.9965369701385498
luo,0.9879776835441589,,0.9993501305580139,0.9988870024681091
mos,0.9860210418701172,,0.998595118522644,0.9981516599655151
nya,0.9949325323104858,,0.9967553019523621,0.9969016313552856
pcm,0.9840176701545715,,0.9965959191322327,0.9994133710861206
sna,0.9844723343849182,,0.9986016750335693,0.9997193813323975
swa,0.9883760809898376,,0.9990367889404297,0.9968187212944031
tsn,0.9902040362358093,,0.9983678460121155,0.9990556836128235
twi,0.9852185845375061,,0.9977035522460938,0.9991142749786377
wol,0.9876834154129028,,0.9994729161262512,0.9961167573928833
xho,0.9910907745361328,,0.9979859590530396,0.9771502017974854
yor,,,0.9984776973724365,0.9989252090454102
zul,0.9966259002685547,,0.9823551774024963,0.9845031499862671
