,PER,DATE,LOC,ORG
bam,0.9999828934669495,0.9999946355819702,0.9999953508377075,0.9999914765357971
bbj,0.9999715089797974,0.9999743700027466,0.9999917149543762,0.9999893307685852
ewe,0.9999940991401672,0.9999833106994629,0.999995768070221,0.9999972581863403
fon,0.9999931454658508,0.9999898672103882,0.9999949336051941,0.9999971389770508
hau,0.9999755620956421,0.9999841451644897,0.9999905824661255,0.9999867677688599
ibo,0.9999845027923584,0.9999924898147583,0.9999946355819702,0.9999960660934448
kin,0.9999833106994629,0.9999873638153076,0.9999967813491821,0.9999983906745911
lug,0.9999901652336121,0.9999929666519165,0.9999963045120239,0.9999942183494568
luo,0.9999953508377075,0.999993622303009,0.9999958276748657,0.9999967813491821
mos,0.9999807476997375,0.9999845027923584,0.9999946355819702,0.9999929666519165
nya,0.9999899864196777,0.9999816417694092,0.999996542930603,0.999997615814209
pcm,0.9999855160713196,0.9999845623970032,0.9999934434890747,0.9999917149543762
sna,0.9999927878379822,0.9999862313270569,0.9999969005584717,0.9999969005584717
swa,0.9999826550483704,0.9999823570251465,0.9999623894691467,0.9999936819076538
tsn,0.9999895095825195,0.9999883770942688,0.9999920129776001,0.999991774559021
twi,0.9999821782112122,0.99998939037323,0.9999939203262329,0.9999960660934448
wol,0.9999908804893494,0.9999881982803345,0.9999960660934448,0.9999963641166687
xho,0.9999922513961792,0.9999909400939941,0.9999969601631165,0.9999968409538269
yor,0.9999950528144836,0.9999943971633911,0.9999958276748657,0.9999974966049194
zul,0.9999920129776001,0.9999920725822449,0.999994158744812,0.999998152256012
