,LOC,ORG,DATE,PER,Mean
sna,0.9986343493436209,0.9989062926968045,0.9992200998076478,0.9924126048737821,0.9972933366804638
nya,0.9990667810563645,0.9989070104639659,0.998764695004551,0.9916605424066,0.9970997572328704
luo,0.9992342519838298,0.9986879105410646,0.9989382270551301,0.9915130013907787,0.9970933477427009
kin,0.9989520717484262,0.9986705826372346,0.9992552247725687,0.9903090644993147,0.996796735914386
lug,0.9989992516955135,0.9972518161608896,0.9993326232171444,0.9912446193281791,0.9967070776004316
twi,0.9985547822538856,0.9990009477661632,0.9974332428155103,0.9918073580496535,0.9966990827213031
zul,0.998619545514727,0.9984135815304926,0.9985103318668235,0.9911400699774684,0.9966708822223779
xho,0.9981219157219634,0.9982094546586775,0.997718586807091,0.992277567217842,0.9965818811013936
tsn,0.9973027946589703,0.9985079039033045,0.9989948147427296,0.9913419880500297,0.9965368753387585
wol,0.9980962955198535,0.9981758545061159,0.9987126220144869,0.9909385113010639,0.99648082083538
mos,0.9979860026695374,0.9983561261055932,0.9981941068256179,0.9913558350333282,0.9964730176585193
ibo,0.9981199499317996,0.9981621578733259,0.9988105672701322,0.99042235099032,0.9963787565163944
swa,0.9973401575060518,0.998043550000039,0.9967210427744011,0.9924045805654205,0.9961273327114781
ewe,0.9970965878731494,0.9983786150474601,0.997656778640682,0.9911513499302689,0.9960708328728902
bam,0.9980123256617633,0.9972235983933587,0.9980275724329447,0.9906280418755469,0.9959728845909035
yor,0.9970123839190673,0.998200021411292,0.9971357469971945,0.9899572200373431,0.9955763430912242
pcm,0.9975542582401673,0.9962995906814782,0.9952067490382968,0.9921059596678985,0.9952916394069602
hau,0.9976760970980598,0.9981034117365117,0.9934821932137604,0.9914246927789757,0.9951715987068269
bbj,0.9956040037884469,0.9970527799904907,0.9960535950740084,0.9915954271663365,0.9950764515048205
fon,0.9969190230709916,0.9974735607707133,0.9940675268386723,0.9918429522572422,0.9950757657344047
