,LOC,ORG,DATE,PER,Mean
sna,0.9788395851910845,0.984305945992288,0.9914679357077928,0.9065819112412683,0.9652988445331084
twi,0.9803278399851917,0.9881434873315837,0.9840372727820046,0.9071453349014608,0.9649134837500603
nya,0.9859766911687688,0.9848032554448743,0.981785561348641,0.9039696182082778,0.9641337815426406
zul,0.979025516312297,0.9824042475474268,0.9820352843266981,0.9054067352042606,0.9622179458476706
kin,0.9827166356498297,0.9843250225357606,0.9911061774438474,0.8904172195555531,0.9621412637962478
luo,0.9877297018225479,0.9816264184844582,0.984708607585402,0.8943452790599833,0.9621025017380977
lug,0.9839549791857726,0.9689006680654926,0.9907085775908433,0.9012490409777304,0.9612033164549597
mos,0.9750862741664943,0.9786724944772587,0.9829820697225691,0.9070456433652352,0.9609466204328894
ibo,0.9738665983359078,0.9769962598992084,0.984887738318012,0.893031622193223,0.9571955546865878
wol,0.972233254677288,0.980526135865606,0.9818334913916066,0.8935512121230543,0.9570360235143887
tsn,0.9638600765071182,0.9767051488324244,0.9855822235660369,0.9014297722303316,0.9568943052839778
xho,0.9725858994016929,0.9775777625834835,0.9743254786314328,0.8984743228539175,0.9557408658676317
ewe,0.9623708248106646,0.9737892525255623,0.973747526765978,0.9031019749135638,0.9532523947539422
bam,0.9753803477550663,0.9699307983348632,0.9768897732892293,0.888740706745882,0.9527354065312602
yor,0.9619973657246844,0.9813052949330295,0.9709403636932941,0.8924179283430635,0.951665238173518
fon,0.9667446772231119,0.9819142872844343,0.9487763841678504,0.9038278500545932,0.9503157996824975
swa,0.9661746588976291,0.9725432215109503,0.9553660747475294,0.9064374829652019,0.9501303595303278
bbj,0.9554352272765613,0.9766468304923778,0.9601612715984217,0.9023133632662406,0.9486391731584003
hau,0.9695127523615723,0.9803167269310537,0.9233117353157275,0.9001937947225424,0.9433337523327239
pcm,0.9693662332853825,0.957676528663765,0.9330577560469525,0.9109215633143776,0.9427555203276193
