,LOC,PER,DATE,ORG,Mean
kin,0.9872151017189026,0.9943639636039734,0.972569465637207,0.9896512627601624,0.9859499484300613
lug,0.9842724204063416,0.9888763427734375,0.9692261815071106,0.9917410612106323,0.9835290014743805
hau,0.9831307530403137,0.9875702857971191,0.9761740565299988,0.9855908155441284,0.98311647772789
luo,0.9896185398101807,0.9724112153053284,0.9778144359588623,0.9855132699012756,0.9813393652439117
sna,0.9924030900001526,0.9835901260375977,0.9590299129486084,0.9896184206008911,0.9811603873968124
tsn,0.9805274605751038,0.9801953434944153,0.9796624183654785,0.9832148551940918,0.9809000194072723
ibo,0.9768024682998657,0.9862683415412903,0.9810642600059509,0.9791582822799683,0.9808233380317688
nya,0.9800487160682678,0.9786554574966431,0.9684538841247559,0.9926608800888062,0.9799547344446182
twi,0.9831250309944153,0.9822826385498047,0.9672437906265259,0.9863893985748291,0.9797602146863937
wol,0.9821979999542236,0.9784119725227356,0.9699805378913879,0.9820060133934021,0.9781491309404373
mos,0.9835309386253357,0.9837017059326172,0.9586307406425476,0.9863465428352356,0.978052482008934
zul,0.9730153679847717,0.9780698418617249,0.9706099033355713,0.9903432726860046,0.9780095964670181
xho,0.9824632406234741,0.9535108208656311,0.9835203289985657,0.9881986975669861,0.9769232720136642
ewe,0.9788818359375,0.9761939644813538,0.9670633673667908,0.9809330701828003,0.9757680594921112
bam,0.9683848023414612,0.984282374382019,0.9656769037246704,0.9547390937805176,0.968270793557167
swa,0.9716134071350098,0.9532212018966675,0.9522275924682617,0.9642711877822876,0.9603333473205566
pcm,0.9729887247085571,0.9721593260765076,0.9274711012840271,0.9680025577545166,0.9601554274559021
yor,0.9513064622879028,0.9541105031967163,0.9628015756607056,0.9689375162124634,0.959289014339447
bbj,0.9378979802131653,0.9712507128715515,0.9605112671852112,0.9664429426193237,0.9590257257223129
fon,0.9686739444732666,0.9585990905761719,0.9364680647850037,0.9689308404922485,0.9581679850816727
