,DATE,LOC,ORG,PER,Mean
sna,,0.9834821224212646,0.9912184476852417,0.9862178564071655,0.9869728088378906
nya,,0.9798892736434937,0.9881771206855774,0.9913766384124756,0.9864810109138489
kin,,0.9750898480415344,0.9888989329338074,0.9912480711936951,0.9850789507230123
lug,,0.9726439118385315,0.9889325499534607,0.9928869605064392,0.9848211407661438
hau,,0.9795950651168823,0.9842429757118225,0.9869223833084106,0.9835868080457052
zul,,0.9700450897216797,0.9923224449157715,0.9879404902458191,0.9834360082944235
twi,,0.9763239622116089,0.9844800233840942,0.9885122179985046,0.9831054011980692
ibo,,0.9788215160369873,0.9779804348945618,0.9902305603027344,0.9823441704114279
mos,,0.976952850818634,0.9803344011306763,0.9858936667442322,0.9810603062311808
luo,,0.9762880206108093,0.9770699143409729,0.9878015518188477,0.98038649559021
swa,,0.972999632358551,0.9778622388839722,0.9892046451568604,0.9800221721331278
wol,,0.9767534136772156,0.9805529117584229,0.9819602966308594,0.9797555406888326
xho,,0.9756677150726318,0.9894195199012756,0.9730606079101562,0.9793826142946879
tsn,,0.9672994017601013,0.9803515076637268,0.9818519949913025,0.9765009681383768
bam,,0.9771177172660828,0.9673717617988586,0.9820865392684937,0.9755253394444784
ewe,,0.9609103202819824,0.9812414050102234,0.9807480573654175,0.9742999275525411
fon,,0.9725263118743896,0.9760420918464661,0.9701374769210815,0.9729019602139791
bbj,,0.9534233212471008,0.9712048172950745,0.9778730869293213,0.9675004084904989
yor,,0.9504575133323669,0.9634371399879456,0.9689140915870667,0.9609362483024597
pcm,,0.9416074156761169,0.9575172066688538,0.9823732972145081,0.9604993065198263
