,DATE,PER,LOC,ORG,Mean
kin,0.9904162082883206,0.9926837175684389,0.980866606761034,0.9953121406473404,0.9898196683162834
twi,0.9877798632854157,0.9948981983434491,0.9787314462238166,0.9947055891896259,0.9890287742605768
ibo,0.9929677206562131,0.9938770208855131,0.9705475500940347,0.9930237495020624,0.9876040102844559
luo,0.9852347934475628,0.9951340168283221,0.9743612460847678,0.9945932801558944,0.9873308341291368
tsn,0.9907212296090605,0.993372403478397,0.9689599580648853,0.9938856343145157,0.9867348063667146
lug,0.9873412805376888,0.9975720690044808,0.9820475340981684,0.9764085807644085,0.9858423661011866
swa,0.9722029379199303,0.9958480901814878,0.9854576852360347,0.9872015707614347,0.9851775710247219
ewe,0.9829731618068369,0.9943544191845278,0.9684801097889177,0.9935944679749814,0.9848505396888159
sna,0.990643410609399,0.9902722367432492,0.9647907895546926,0.9936884936751356,0.9848487326456191
zul,0.9852778419163983,0.990892567549606,0.967228959741774,0.9939997952382849,0.9843497911115158
xho,0.9909318707642383,0.9931141807495585,0.9560336384346082,0.9925213331214967,0.9831502557674754
nya,0.9829554433032972,0.9896000891002948,0.9644044956174895,0.9955472426812574,0.9831268176755847
wol,0.9878408873970739,0.9921508851122364,0.9519377016034897,0.9922255522524589,0.9810387565913147
pcm,0.9562166839636447,0.9967474187386336,0.9737938615413644,0.9855727722438566,0.9780826841218748
mos,0.9814768356343175,0.9946434237329785,0.940752718883194,0.9928120131684908,0.9774212478547453
bam,0.9775502382347382,0.9903752085496594,0.9555992307134827,0.9832917068657097,0.9767040960908975
yor,0.984389119417771,0.9881688997443857,0.9396198050110086,0.99215597428122,0.9760834496135963
bbj,0.9773625196482782,0.9950849661284271,0.9429404251532794,0.9872037388978654,0.9756479124569626
fon,0.9674874764596917,0.9941847604687489,0.9438465967629712,0.9925210088692752,0.9745099606401717
hau,0.970389505878972,0.9916880835515949,0.9514672665673044,0.9796475574566376,0.9732981033636272
