,ORG,DATE,PER,LOC,Mean
lug,0.8984900217995242,0.9102202531245028,0.9535123626794527,0.9205783337883173,0.9207002428479493
kin,0.8940545130297157,0.9091656198068261,0.8799555710860752,0.9358959454769075,0.9047679123498811
nya,0.896260621370295,0.8715925564415177,0.9220864825055586,0.8705225015523341,0.8901155404674264
sna,0.8867269656168179,0.8998303487988691,0.8880759171010776,0.8388977084272864,0.8783827349860127
luo,0.8663217058439024,0.8636395666737988,0.8763734839720616,0.8885701089777358,0.8737262163668746
twi,0.8883813454379202,0.815961028341538,0.8927815959022148,0.8456429658930544,0.8606917338936819
ibo,0.7939302806434259,0.8840919472928296,0.8680891625869516,0.825913304707298,0.8430061738076263
tsn,0.8702748139579009,0.8747003632821806,0.8706870683481289,0.7558983088818807,0.8428901386175228
zul,0.8800491525602111,0.8496521503720553,0.8560030475937213,0.777971833391621,0.8409190459794021
xho,0.859468749770994,0.9122409745667438,0.7834070216237978,0.8058379767563194,0.8402386806794637
hau,0.8467593288617254,0.8686069695750629,0.8752162390843448,0.757438235756142,0.8370051933193188
swa,0.8210163671544285,0.7522265183439135,0.898995683198182,0.8147588480910497,0.8217493541968934
bam,0.7728562024081735,0.8299196619449264,0.8576237554491448,0.821734727910754,0.8205335869282497
wol,0.853448802981708,0.8056046082179872,0.8360240355873797,0.7818907964567371,0.8192420608109531
mos,0.8260177265475329,0.7375551789495673,0.8339700776031842,0.7445573013496188,0.7855250711124758
ewe,0.8418025139166887,0.6905738337661773,0.8373163101384905,0.7712998115341083,0.7852481173388662
pcm,0.8022951433097383,0.6440309739890704,0.8600812406652756,0.7611051154570821,0.7668781183552916
fon,0.7438154092549442,0.6488513176526941,0.7977959651079847,0.6979621722572723,0.7221062160682238
bbj,0.6935435083286999,0.676841960542306,0.7860805423535165,0.6216757859184461,0.6945354492857422
yor,0.7371047274546214,0.7126081423135221,0.7060090554912314,0.606924352784189,0.6906615695108911
