,PER,ORG,DATE,LOC
bam,0.962242066860199,0.8660726547241211,,0.9446234107017517
bbj,0.9549515247344971,0.9426427483558655,,0.8842706680297852
ewe,0.9487615823745728,0.9579329490661621,,0.9285538196563721
fon,0.9466787576675415,0.9545657634735107,,0.931396484375
hau,0.9699174165725708,0.9707021713256836,,0.9337714910507202
ibo,0.9641662240028381,0.9685767889022827,,0.9356445670127869
kin,0.9725548028945923,0.9700260162353516,,0.9615888595581055
lug,0.9527032375335693,0.9746437072753906,,0.9581470489501953
luo,0.9603633284568787,0.940589427947998,,0.958054780960083
mos,0.9566992521286011,0.9565057754516602,,0.9374923706054688
nya,0.9738517999649048,0.9704812169075012,,0.932977557182312
pcm,0.960197925567627,0.9408291578292847,,0.9346266388893127
sna,0.9645616412162781,0.9647799134254456,,0.9227710366249084
swa,0.9442976713180542,0.9409313201904297,,0.9402302503585815
tsn,0.9636595249176025,0.9626278281211853,,0.9387999773025513
twi,0.969456672668457,0.9762161374092102,,0.9532487988471985
wol,0.9641514420509338,0.960182249546051,,0.9184991717338562
xho,0.9153839349746704,0.96112060546875,,0.9185001850128174
yor,0.9199219942092896,0.9479274153709412,,0.8421945571899414
zul,0.9475796818733215,0.9703967571258545,,0.9377546310424805
