,ORG,LOC,PER,DATE,Mean
ibo,0.9999982751857044,0.9999994956477387,0.9999974079681708,0.9999996307409642,0.9999987023856445
bam,0.9999976298466527,0.9999979934788408,0.9999990297777464,0.9999984109777592,0.9999982660202498
lug,0.9999990475057631,0.9999990553152431,0.9999937586555215,0.999999631657083,0.9999978732834026
luo,0.999998717446817,0.9999990898804303,0.9999947190269037,0.9999989139774388,0.9999978600828975
xho,0.9999989227077309,0.9999986195271364,0.9999949891957819,0.9999983856612299,0.9999977292729697
kin,0.9999975389015818,0.9999986965414599,0.9999987033634259,0.9999952582934768,0.9999975492749862
swa,0.9999972825632765,0.999997753030236,0.9999955444268825,0.9999981213709394,0.9999971753478335
twi,0.9999983563235626,0.9999980156221188,0.999998755405807,0.9999932029186797,0.9999970825675419
sna,0.9999992983413429,0.9999996119800629,0.9999944002659923,0.9999949931904336,0.999997075944458
fon,0.9999976714247073,0.999998861899029,0.9999938883680342,0.999997281770882,0.9999969258656631
nya,0.9999990023549404,0.9999990960769252,0.9999952049339265,0.999994029020776,0.999996833096642
pcm,0.9999974061339413,0.9999975461903007,0.9999982956538037,0.9999937069615042,0.9999967387348875
hau,0.9999981528433363,0.999998334553608,0.9999991250439433,0.9999912920048606,0.9999967261114371
tsn,0.9999984923190502,0.9999986392267299,0.9999969322267217,0.9999912171703197,0.9999963202357054
yor,0.999998139816526,0.9999961457750887,0.999990971506891,0.9999993715618223,0.999996157165082
ewe,0.9999955928611154,0.9999964759933452,0.9999950698621772,0.9999970083377934,0.9999960367636078
zul,0.9999946245930896,0.9999966051957643,0.9999952649233808,0.9999969242199696,0.999995854733051
wol,0.9999981293401591,0.9999988056779535,0.9999943401655874,0.9999901628685879,0.999995359513072
bbj,0.9999989590037665,0.999998606140644,0.9999983578151846,0.9999854850391753,0.9999953519996926
mos,0.9999986942980106,0.9999983520330383,0.9999993254319228,0.9999821545940114,0.9999946315892458
