,ORG,PER,DATE,LOC,Mean
nya,0.9994065165519714,0.9997497797012329,,0.999334454536438,0.9994969169298807
twi,0.9996802806854248,0.9989728927612305,,0.9996201395988464,0.9994244376818339
kin,0.9995255470275879,0.9993236064910889,,0.9993001222610474,0.9993830919265747
hau,0.9994691014289856,0.9990395903587341,,0.9990578889846802,0.9991888602574667
pcm,0.998869776725769,0.9996418952941895,,0.9989833831787109,0.9991650183995565
lug,0.9990764856338501,0.9990806579589844,,,0.9990785717964172
ibo,0.999431848526001,,,0.9985831379890442,0.9990074932575226
swa,0.9988341331481934,0.998381495475769,,0.9996249675750732,0.9989468653996786
fon,0.9995142817497253,0.9978213310241699,,0.9995000958442688,0.9989452362060547
ewe,0.9995075464248657,0.9978072047233582,,,0.9986573755741119
sna,0.9977785348892212,0.9995566010475159,,0.9985995292663574,0.9986448884010315
zul,,0.998473584651947,,0.9988090395927429,0.998641312122345
xho,,0.9987859725952148,,0.9984569549560547,0.9986214637756348
tsn,0.9991286396980286,,,0.9981107711791992,0.9986197054386139
mos,0.9996542930603027,0.9974281787872314,,,0.9985412359237671
bbj,0.999725878238678,,,0.9972612261772156,0.9984935522079468
bam,0.9973074197769165,,,0.9995676279067993,0.9984375238418579
wol,0.9982253909111023,0.9987128376960754,,0.9982852339744568,0.9984078208605448
luo,0.9971551895141602,0.9993786215782166,,,0.9982669055461884
yor,0.9982081055641174,,,0.9970223307609558,0.9976152181625366
