,LOC,DATE,ORG,PER,Mean
sna,0.9987403041011456,0.9993532983910491,0.9991601836880054,0.9917500540588318,0.997250960059758
twi,0.9986347550606832,0.9986128230855945,0.9993413250173788,0.992016119831517,0.9971512557487935
luo,0.999058201076057,0.999060479040817,0.9988606092715941,0.9915027189724473,0.997120502090229
nya,0.9988222959675209,0.999019216601763,0.9992104330493955,0.991047533728225,0.9970248698367261
kin,0.9991693048838114,0.9993884104791197,0.9990874500054886,0.9902628589520585,0.9969770060801195
lug,0.9991571915385558,0.999194002461571,0.9980186612201117,0.99153449208007,0.9969760868250771
xho,0.9980910847816891,0.9987822720485979,0.9987561827880719,0.9920311395530272,0.9969151697928466
tsn,0.9977911485571539,0.9992394707895422,0.9989063944223655,0.9914624984811502,0.996849878062553
ewe,0.9980816537471157,0.9980012551073661,0.999026909786064,0.9922134970747748,0.9968308289288301
ibo,0.998215100750673,0.9992632782557714,0.998844585096123,0.9907773508628421,0.9967750787413525
wol,0.9980976944146623,0.9991759957003702,0.9985891422283536,0.9909972112937773,0.9967150109092908
zul,0.998466075226118,0.9985978302083958,0.9987946011999228,0.9909164988090713,0.996693751360877
mos,0.9972731102163819,0.998795950404372,0.998934864091631,0.99160282650925,0.9966516878054088
swa,0.9985855819527996,0.9974157700526858,0.9984720093092648,0.9920012455160626,0.9966186517077033
pcm,0.998263696496108,0.9965632627296971,0.9979982357514787,0.9923867890473183,0.9963029960061506
bam,0.9979587582813132,0.9981857337595149,0.9980638410213297,0.9907171022222915,0.9962313588211124
hau,0.9973967965235967,0.9969038088185752,0.9987970045404659,0.9914343885811712,0.9961329996159523
yor,0.9966965327950852,0.9980050872438189,0.9987877006912288,0.9906980492110711,0.9960468424853011
bbj,0.9959608121519145,0.9972274523490523,0.9976179617274614,0.9920279240504464,0.9957085375697186
fon,0.9963583491826701,0.9953077312908815,0.9982053110725421,0.9920750309109814,0.9954866056142688
