,ORG,DATE,PER,LOC,Mean
lug,0.9135386473677936,0.934625185628383,0.976589248646259,0.9336969068886123,0.939612497132762
kin,0.9332556526378181,0.9278700368645242,0.9143222558062142,0.9235543755015481,0.9247505802025262
nya,0.9364630470386849,0.8912292642281074,0.9324592076588992,0.8877409103297622,0.9119731073138634
sna,0.9137202606567885,0.9304555111918142,0.9259085703163683,0.8534053999952306,0.9058724355400504
twi,0.9220963621930487,0.8689508561689218,0.9386899986149306,0.8868940281897171,0.9041578112916546
luo,0.9120737611128337,0.8647567160218628,0.9385396761091241,0.8980259981112879,0.9033490378387772
ibo,0.8652731700585435,0.9045521206827489,0.9171736174138209,0.8726505006161965,0.8899123521928275
swa,0.8906185181446672,0.8363966761720044,0.94876694207824,0.8827498574108463,0.8896329984514395
tsn,0.9006825934615302,0.8915734968559128,0.9066269249949247,0.807381232095184,0.8765660618518879
xho,0.8767506983339869,0.9427836353400406,0.8529545690061572,0.8079730956788971,0.8701154995897704
zul,0.9003671386002952,0.8793581069175918,0.8769143836184895,0.8228908334632468,0.8698826156499058
hau,0.8940284974414276,0.8813287489517846,0.9005145375053881,0.7943218793085949,0.8675484158017988
wol,0.894307691358845,0.8551932224991549,0.8842983290258578,0.7951585223280804,0.8572394413029845
bam,0.8299534108620258,0.8270952198351493,0.8846014895535026,0.8553963165740435,0.8492616092061802
ewe,0.888254185501475,0.7616698267538229,0.8911560657169617,0.8104604999409145,0.8378851444782935
mos,0.8769416185315589,0.7352353022202429,0.8996349003769628,0.781723840205113,0.8233839153334694
pcm,0.8573584935179848,0.6525374856944358,0.9366839981508702,0.8378042668556677,0.8210960610547396
fon,0.8523306809858195,0.7137604718606227,0.8746553692752486,0.760336618774111,0.8002707852239503
bbj,0.7538142031998579,0.7212441211600541,0.8854640243492141,0.6386218468541481,0.7497860488908186
yor,0.806101633038348,0.7373672854797018,0.7527015297437469,0.636221897533952,0.7330980864489371
