,PER,LOC,ORG,DATE
bam,0.9640840888023376,0.9304618239402771,0.9360294342041016,0.9540063738822937
bbj,0.9610254764556885,0.8391557335853577,0.9343346953392029,0.8982930183410645
ewe,0.969275951385498,0.9325892329216003,0.9638051986694336,0.8741141557693481
fon,0.9597019553184509,0.896336019039154,0.9492641091346741,0.9248075485229492
hau,0.9731109142303467,0.9052047729492188,0.9718522429466248,0.9680768251419067
ibo,0.9694139361381531,0.915233314037323,0.9732117056846619,0.9800718426704407
kin,0.9772063493728638,0.97021484375,0.9779781699180603,0.9662750363349915
lug,0.9891258478164673,0.9512678384780884,0.9718353748321533,0.9367631673812866
luo,0.9711517691612244,0.9586265087127686,0.9661171436309814,0.9692087769508362
mos,0.9680689573287964,0.9239165782928467,0.9635342955589294,0.914972186088562
nya,0.9795618057250977,0.9421625137329102,0.9782766699790955,0.9579551219940186
pcm,0.9698330163955688,0.9382996559143066,0.9454103112220764,0.8703951835632324
sna,0.9773313999176025,0.9041985273361206,0.9727218747138977,0.9740147590637207
swa,0.9547473192214966,0.9511253237724304,0.939479649066925,0.926457405090332
tsn,0.972233235836029,0.9296257495880127,0.960321843624115,0.9674668312072754
twi,0.9728559255599976,0.9569333791732788,0.9771187901496887,0.9522442817687988
wol,0.971895158290863,0.9170942902565002,0.9672823548316956,0.9629289507865906
xho,0.9583566188812256,0.8964713215827942,0.9616962671279907,0.9814693331718445
yor,0.9151012897491455,0.8501335382461548,0.951171875,0.9273808598518372
zul,0.9545666575431824,0.9238068461418152,0.9737842082977295,0.9691426753997803
