,PER,LOC,ORG,DATE
bam,0.921398937702179,0.8488094806671143,0.8494197130203247,0.8641149401664734
bbj,0.925661563873291,0.6753984689712524,0.8543365001678467,0.7972226738929749
ewe,0.9255923628807068,0.8797335624694824,0.9236733317375183,0.6934278607368469
fon,0.9228343963623047,0.7855988144874573,0.8919066786766052,0.8375474810600281
hau,0.9277202486991882,0.7976436614990234,0.9311328530311584,0.9206480383872986
ibo,0.931129515171051,0.8420312404632568,0.9335286617279053,0.9409723281860352
kin,0.9369862079620361,0.9392481446266174,0.9434568285942078,0.931247889995575
lug,0.9802995920181274,0.910283088684082,0.9188684821128845,0.8691086173057556
luo,0.9341379404067993,0.9093042016029358,0.9177051782608032,0.9116464853286743
mos,0.9194367527961731,0.8321556448936462,0.9009717702865601,0.7361910939216614
nya,0.9476457834243774,0.8856874704360962,0.9479252696037292,0.8996873497962952
pcm,0.9289991855621338,0.8720858097076416,0.870047926902771,0.7168248295783997
sna,0.9415563344955444,0.8489973545074463,0.9367635846138,0.9462430477142334
swa,0.9369544386863708,0.9187899827957153,0.8961662650108337,0.852281391620636
tsn,0.9227342009544373,0.8580342531204224,0.905742883682251,0.9183609485626221
twi,0.943515956401825,0.903135359287262,0.9471888542175293,0.8814268708229065
wol,0.9290925860404968,0.8066990971565247,0.9216085076332092,0.9155049920082092
xho,0.9072322845458984,0.7762668132781982,0.9237834215164185,0.9506116509437561
yor,0.8299176692962646,0.6731664538383484,0.8809104561805725,0.824112594127655
zul,0.893572211265564,0.8459271788597107,0.9437752962112427,0.9227541089057922
