,DATE,PER,LOC,ORG
bam,0.9999982714653015,0.9999942779541016,0.9999977350234985,0.9999979138374329
bbj,0.9999985694885254,0.9999964237213135,0.9999987483024597,0.999998927116394
ewe,0.9999990463256836,0.9999951720237732,0.9999992251396179,0.9999990463256836
fon,0.999998152256012,0.9999948143959045,0.999998152256012,0.9999985694885254
hau,0.9999984502792358,0.9999967217445374,0.9999995827674866,0.9999989867210388
ibo,0.999999463558197,0.9999963045120239,0.9999991655349731,0.9999986886978149
kin,0.9999991059303284,0.9999966621398926,0.999999463558197,0.9999993443489075
lug,0.9999993443489075,0.9999973773956299,0.9999995827674866,0.9999994039535522
luo,0.9999991059303284,0.999997079372406,0.9999992847442627,0.9999991059303284
mos,0.9999986886978149,0.9999958872795105,0.9999991655349731,0.9999992251396179
nya,0.999998927116394,0.9999967813491821,0.9999992847442627,0.9999992251396179
pcm,0.9999990463256836,0.999995768070221,0.9999988079071045,0.9999985694885254
sna,0.9999988079071045,0.9999955296516418,0.9999995231628418,0.9999995231628418
swa,0.9999991655349731,0.9999967813491821,0.9999991059303284,0.9999982118606567
tsn,0.9999987483024597,0.9999960064888,0.999998927116394,0.9999990463256836
twi,0.9999973773956299,0.9999942183494568,0.999998927116394,0.9999992251396179
wol,0.9999991655349731,0.9999961853027344,0.9999991059303284,0.9999990463256836
xho,0.9999992251396179,0.9999966025352478,0.9999995827674866,0.9999992251396179
yor,0.999998927116394,0.9999975562095642,0.999998927116394,0.9999988079071045
zul,0.9999991059303284,0.9999966025352478,0.999999463558197,0.9999992847442627
