,LOC,ORG,PER,DATE,Mean
nya,0.9998598468075938,0.9999510195966775,0.9999719694058321,0.9998703915759384,0.9999133068465105
lug,0.9999097344229131,0.9999390775457981,0.9997670641951518,0.9999337801336269,0.9998874140743725
swa,0.9998521074492531,0.9998990372270837,0.999852245439636,0.9998721103388427,0.9998688751137039
bam,0.9997087496073587,0.9998147967275632,0.999962644436301,0.9999390905290968,0.9998563203250799
kin,0.9995643219986963,0.9999085798805359,0.9999693659603822,0.9998822572338933,0.9998311312683769
twi,0.9998973032517167,0.9999054352682974,0.9999169421879056,0.9995797199267559,0.9998248501586688
wol,0.9995252927525934,0.9999356984659952,0.9999758261514852,0.9998493692544073,0.9998215466561202
zul,0.9994511253498859,0.9999415266139952,0.9999467651418814,0.9999433606600943,0.9998206944414642
fon,0.9996196972578153,0.9998572474182177,0.9999111611628976,0.9998797307869128,0.9998169591564608
ibo,0.9993378051666522,0.999942828432503,0.9999768804713132,0.9999681018695002,0.9998064039849921
mos,0.9997023170514576,0.9999548113787187,0.9999574510162947,0.9996088550379512,0.9998058586211056
luo,0.9996201466917161,0.9999237779167722,0.9997891801435955,0.9998788468802026,0.9998029879080716
pcm,0.999918383849594,0.999864340306157,0.9999646828774263,0.9992945045259122,0.9997604778897724
sna,0.9993456089827456,0.9998594658730211,0.9998775041824035,0.9999448555027647,0.9997568586352338
hau,0.9992977422408065,0.9997845622281588,0.9999646447907979,0.9999303656037238,0.9997443287158717
tsn,0.9996659970967305,0.9999476257693716,0.9994891534132583,0.9998692008414817,0.9997429942802105
yor,0.9989939483720593,0.9999480399909416,0.9997821343248771,0.9998597249277779,0.999645961903914
xho,0.9988797812759838,0.999769547411501,0.9999670609141739,0.9999142708931771,0.999632665123709
bbj,0.999604198981356,0.9996242680696458,0.9996890890076042,0.9985762205112342,0.99937344414246
ewe,0.9998853691522656,0.9999010148427566,0.9999181284096672,0.9973731771706446,0.9992694223938335
