,ORG,PER,DATE,LOC
bam,0.964331865310669,0.894745409488678,0.9770116806030273,0.9777535200119019
bbj,0.9771347045898438,0.902360737323761,0.9636020660400391,0.9642524719238281
ewe,0.983839750289917,0.9188790321350098,0.9736407399177551,0.9777081608772278
fon,0.9827556610107422,0.9120786786079407,0.962693452835083,0.9709014296531677
hau,0.9782556891441345,0.9178546071052551,0.9529026746749878,0.949223518371582
ibo,0.9846063256263733,0.9047330617904663,0.9884585738182068,0.9763748049736023
kin,0.9883524179458618,0.8928916454315186,0.9866703748703003,0.9786822199821472
lug,0.9710609316825867,0.9076529145240784,0.962722897529602,0.9667311906814575
luo,0.9803484678268433,0.9025282263755798,0.9878208041191101,0.9778915047645569
mos,0.9847897291183472,0.9133127927780151,0.9593573808670044,0.9792298078536987
nya,0.9827846884727478,0.9086804986000061,0.9783331155776978,0.9753541946411133
pcm,0.9671214818954468,0.9116027355194092,0.9228382110595703,0.9647215604782104
sna,0.9878261089324951,0.9056868553161621,0.9899775981903076,0.9817586541175842
swa,0.9737920761108398,0.9125515222549438,0.9368018507957458,0.958236038684845
tsn,0.9782071709632874,0.9092872142791748,0.9850947260856628,0.9710810780525208
twi,0.9920825362205505,0.9165995121002197,0.9843223690986633,0.976928174495697
wol,0.9780821800231934,0.9046977758407593,0.9806678295135498,0.9728409647941589
xho,0.9773420095443726,0.9111059904098511,0.9780985116958618,0.9747066497802734
yor,0.9851586818695068,0.9018111228942871,0.9692869186401367,0.9667801260948181
zul,0.9869633316993713,0.9155203700065613,0.9838672876358032,0.9785018563270569
