,ORG,LOC,PER,DATE,Mean
xho,0.9999967813498348,0.9999946330459926,0.9999807257124336,0.9999933081917751,0.999991362075009
zul,0.9999921826622489,0.9999967662026981,0.9999913724112576,0.9999843618421782,0.9999911707795957
ibo,0.9999958116142604,0.999996216823338,0.9999775109291722,0.9999938935399895,0.99999085822669
nya,0.9999978648649461,0.9999937174896287,0.9999861091263781,0.9999834767848045,0.9999902920664393
ewe,0.9999972453749395,0.9999913449859819,0.9999821678312019,0.9999892065193632,0.9999899911778716
luo,0.9999951505612946,0.9999919598543299,0.9999830115052566,0.9999874809495178,0.9999894007175998
yor,0.9999928903103716,0.9999903157560517,0.9999893958742474,0.9999837684613261,0.9999890926004992
lug,0.9999880184017788,0.9999967994794312,0.9999815016262311,0.999988884267674,0.9999888009437787
sna,0.9999975425218347,0.9999940799105612,0.9999796775273413,0.9999832664117042,0.9999886415928604
twi,0.9999987755972861,0.9999941235686146,0.9999767988587408,0.9999829423312219,0.9999881600889657
kin,0.9999963862666673,0.9999977779129408,0.9999742240539183,0.9999793602517671,0.9999869371213235
hau,0.999996478454961,0.9999967052515042,0.9999765644818005,0.9999774556740602,0.9999868009655815
mos,0.9999974826510021,0.999996102387465,0.9999796295571786,0.9999671569992775,0.9999850928987307
bam,0.9999812712653124,0.9999861487294568,0.9999777617287734,0.9999928282059769,0.9999845024823799
swa,0.9999848522789038,0.9999962787947315,0.9999755712298428,0.9999801728080409,0.9999842187778798
bbj,0.9999967922730447,0.9999954811233956,0.9999757878434165,0.999968349691038,0.9999841027327236
wol,0.9999980641147512,0.9999971446501893,0.9999819654768082,0.9999592124639665,0.9999840966764288
fon,0.9999930764320414,0.9999906733061693,0.999984674805865,0.9999648086227687,0.999983308291711
tsn,0.9999901954546953,0.9999923685357386,0.9999775579311878,0.9999700013361283,0.9999825308144376
pcm,0.9999694564656864,0.9999757565777936,0.999958045893417,0.9999403651804039,0.9999609060293252
