,ORG,PER,DATE,LOC
bam,0.9359675049781799,0.9225211143493652,0.9768072366714478,0.9752178192138672
bbj,0.9593738317489624,0.9269302487373352,0.9611824750900269,0.9546887278556824
ewe,0.9738348126411438,0.9239538908004761,0.9690399765968323,0.9630120992660522
fon,0.9597358703613281,0.9140742421150208,0.9437845945358276,0.9709756970405579
hau,0.9823706150054932,0.9368368983268738,0.9799054265022278,0.9807615280151367
ibo,0.9761738181114197,0.9334568977355957,0.9867791533470154,0.9809035062789917
kin,0.9889703392982483,0.9224199652671814,0.9822206497192383,0.9853169918060303
lug,0.9912645816802979,0.94046950340271,0.9779055118560791,0.9696488976478577
luo,0.9800757765769958,0.9301416277885437,0.9823705554008484,0.9810541272163391
mos,0.9798501133918762,0.9229540824890137,0.9613391160964966,0.9797788858413696
nya,0.9898177981376648,0.9406772255897522,0.9780442118644714,0.9787609577178955
pcm,0.959334671497345,0.9117463827133179,0.9267184734344482,0.9463778734207153
sna,0.9884636402130127,0.9275649189949036,0.9757180213928223,0.9857367873191833
swa,0.9615294933319092,0.919974148273468,0.9591265916824341,0.9513006210327148
tsn,0.9825392365455627,0.9316549897193909,0.9859287738800049,0.9734481573104858
twi,0.9829557538032532,0.9245474934577942,0.9761278629302979,0.9806036949157715
wol,0.9782570600509644,0.9315080642700195,0.9762160778045654,0.9790462851524353
xho,0.984589159488678,0.918228805065155,0.989216685295105,0.982793927192688
yor,0.9691506028175354,0.9303818941116333,0.9667306542396545,0.9604986310005188
zul,0.9903407692909241,0.929203450679779,0.9781752824783325,0.9676753282546997
