,ORG,PER,DATE,LOC
bam,0.9464317560195923,0.9290503859519958,,0.9757083654403687
bbj,0.9617152214050293,0.9280142784118652,,0.9575781226158142
ewe,0.9761880040168762,0.9312765002250671,,0.9671543836593628
fon,0.9613797664642334,0.9228516817092896,,0.9726399779319763
hau,0.9827437996864319,0.9385979175567627,,0.9792149662971497
ibo,0.9783022403717041,0.93730229139328,,0.982501208782196
kin,0.9902671575546265,0.9297381639480591,,0.9848787188529968
lug,0.991898238658905,0.9459410905838013,,0.9707930684089661
luo,0.9822121858596802,0.9328703284263611,,0.9791510105133057
mos,0.980655312538147,0.9309184551239014,,0.9777838587760925
nya,0.9904038310050964,0.9431440234184265,,0.9809870719909668
pcm,0.960874080657959,0.9229461550712585,,0.9511752128601074
sna,0.9884980916976929,0.9345024228096008,,0.9864612817764282
swa,0.9667320847511292,0.9308292269706726,,0.9595380425453186
tsn,0.984258770942688,0.9386547207832336,,0.975836455821991
twi,0.9845045208930969,0.9322342276573181,,0.9806391596794128
wol,0.9770655035972595,0.9342291355133057,,0.97550368309021
xho,0.9855319261550903,0.9091310501098633,,0.9811626076698303
yor,0.9677050113677979,0.9269892573356628,,0.9575566053390503
zul,0.9899040460586548,0.9357023239135742,,0.9741300940513611
