,PER,DATE,ORG,LOC,Mean
lug,0.9999998807907104,0.9999994039535522,0.9999997615814209,0.999999463558197,0.9999996274709702
sna,0.9999995827674866,0.9999992251396179,0.9999998211860657,0.9999998211860657,0.999999612569809
xho,0.9999989867210388,0.999999463558197,0.9999995827674866,0.9999996423721313,0.9999994188547134
nya,0.9999994039535522,0.999998927116394,0.9999995231628418,0.9999997615814209,0.9999994039535522
ibo,0.9999998211860657,0.9999995231628418,0.9999988079071045,0.9999992847442627,0.9999993592500687
wol,0.999999463558197,0.9999991059303284,0.9999992251396179,0.9999996423721313,0.9999993592500687
tsn,0.9999996423721313,0.9999988079071045,0.9999993443489075,0.9999995231628418,0.9999993294477463
luo,0.9999994039535522,0.9999988079071045,0.9999990463256836,0.9999997019767761,0.9999992400407791
yor,0.9999992251396179,0.9999992251396179,0.9999994039535522,0.9999991059303284,0.9999992400407791
mos,0.999999463558197,0.9999987483024597,0.9999991655349731,0.9999995827674866,0.9999992400407791
ewe,0.9999992251396179,0.999998927116394,0.9999990463256836,0.9999996423721313,0.9999992102384567
hau,0.9999995231628418,0.9999983310699463,0.9999994039535522,0.9999993443489075,0.999999150633812
zul,0.9999985098838806,0.9999992251396179,0.999999463558197,0.9999992847442627,0.9999991208314896
kin,0.9999984502792358,0.9999989867210388,0.9999995231628418,0.9999993443489075,0.999999076128006
bbj,0.9999993443489075,0.9999986886978149,0.9999991655349731,0.9999989867210388,0.9999990463256836
swa,0.9999989867210388,0.9999985098838806,0.999998927116394,0.9999992847442627,0.999998927116394
pcm,0.9999992251396179,0.9999980926513672,0.9999988079071045,0.9999992251396179,0.9999988377094269
twi,0.9999987483024597,0.9999974966049194,0.9999993443489075,0.9999992251396179,0.9999987035989761
bam,0.9999992251396179,0.9999983310699463,0.9999977946281433,0.9999988079071045,0.999998539686203
fon,0.9999979138374329,0.9999982714653015,0.9999988675117493,0.9999989867210388,0.9999985098838806
