,DATE,PER,LOC,ORG,Mean
kin,0.9916030813315099,0.9926133802690945,0.9896796979756574,0.9961078591813043,0.9925010046893915
twi,0.990267935728655,0.994882708057494,0.9862557974425316,0.9962882725939798,0.9919236784556651
lug,0.9858888070457575,0.9969989381513276,0.9904466040284154,0.9845624862727043,0.9894742088745512
luo,0.9833415212665371,0.9962118272864139,0.9816970554414057,0.9952069113890196,0.9891143288458442
sna,0.9907663603408555,0.9936455356699097,0.9764508561493426,0.9940542999457502,0.9887292630264646
ibo,0.99368028798532,0.9947217390792534,0.9720326703497294,0.9935822933839249,0.9885042476995569
ewe,0.9818781402346347,0.9958582882752895,0.9787881150447152,0.9962855687926283,0.988202528086817
tsn,0.9863202890955477,0.9931702075769344,0.9786856154615762,0.9934140749982671,0.9878975467830814
xho,0.9936662110970291,0.9933657308899578,0.9659094108727577,0.993222919285589,0.9865410680363336
swa,0.9679340041187043,0.9956318459944532,0.9907906380312863,0.9890289954912874,0.9858463709089328
wol,0.9871187859637174,0.9942067022379676,0.9620699767977218,0.9941506636841791,0.9843865321708964
mos,0.9867550724424377,0.995338813744953,0.9593592237825277,0.995541440066193,0.9842486375090279
zul,0.9846261223200515,0.9895933372318532,0.9676280419343307,0.9949721102299202,0.9842049029290388
yor,0.9878330717735062,0.9878785408879618,0.9593750331061576,0.9955093615471641,0.9826490018286974
fon,0.9772923259410652,0.9953237834659248,0.962243791368505,0.992035599746414,0.9817238751304772
nya,0.9820499024797188,0.9700594279304465,0.9775469673815254,0.9971061714644375,0.981690617314032
hau,0.98246658301199,0.9958461114083021,0.9551895054709468,0.9926674013890914,0.9815424003200826
pcm,0.9570074301924991,0.9968259541150657,0.9834909656678895,0.9866745425881699,0.980999723140906
bam,0.9728909472814913,0.9924740147366623,0.9689620176250092,0.9848155001256329,0.979785619942199
bbj,0.9806417554674974,0.995407857028905,0.9466658417844901,0.9911567076418761,0.9784680404806922
