,PER,ORG,LOC,DATE,Mean
luo,0.9995263814926147,0.9999047517776489,0.9998775124549866,0.9999465942382812,0.9999021050197626
kin,0.9997429251670837,0.9999722242355347,0.999830961227417,0.999902606010437,0.9998988127396777
swa,0.9996369481086731,0.9998964667320251,0.9999529123306274,0.9997713565826416,0.9998689387358871
ibo,0.9998705387115479,0.9999476075172424,0.9996981620788574,0.9999576807022095,0.9998678701375824
nya,0.9997580051422119,0.9999228715896606,0.9998140931129456,0.9998723268508911,0.9998675725039314
bam,0.9998145699501038,0.9999126195907593,0.9998098611831665,0.9998683333396912,0.9998626432387657
fon,0.9997625946998596,0.9999385476112366,0.9997218251228333,0.999850869178772,0.9998356201290305
tsn,0.9998005628585815,0.9997037053108215,0.999902069568634,0.9998965859413147,0.9998334622850605
zul,0.9998920559883118,0.9999540448188782,0.9995894432067871,0.9999291300773621,0.9998255364255968
wol,0.9998822212219238,0.9998427629470825,0.9997001886367798,0.999911904335022,0.9998195389516993
mos,0.9997939467430115,0.99992835521698,0.9997414946556091,0.9996863007545471,0.9997855514482735
lug,0.9996818900108337,0.999866247177124,0.9996252655982971,0.9998582005500793,0.9997812505641015
sna,0.9997771978378296,0.9999265670776367,0.9994406700134277,0.9999167919158936,0.999761653881447
hau,0.9998089671134949,0.99993497133255,0.9993767142295837,0.9999480247497559,0.9997543295224508
twi,0.9998036026954651,0.9999517798423767,0.9996470808982849,0.9996379613876343,0.9997467445392235
yor,0.9996848106384277,0.9998835325241089,0.9994221329689026,0.9998220801353455,0.9997087693681904
xho,0.9998813271522522,0.9999176859855652,0.9989606738090515,0.9999318718910217,0.9996088599067887
pcm,0.9998290538787842,0.9998824000358582,0.9996983408927917,0.9992152452468872,0.9996031795451844
bbj,0.9998102784156799,0.9993453621864319,0.9991101622581482,0.9996203780174255,0.9993674899238387
ewe,0.9997897744178772,0.9998079538345337,0.9999145865440369,0.9961234927177429,0.9986383724056818
