,DATE,PER,LOC,ORG
bam,0.9999862313270569,0.999997079372406,0.9999929666519165,0.9999893307685852
bbj,0.9999868869781494,0.9999924302101135,0.9999932646751404,0.9999930262565613
ewe,0.9999793767929077,0.9999946355819702,0.9999926090240479,0.9999894499778748
fon,0.9999822378158569,0.9999917149543762,0.9999913573265076,0.99998939037323
hau,0.9999880194664001,0.9999958276748657,0.9999905228614807,0.9999911189079285
ibo,0.999992847442627,0.9999956488609314,0.9999948143959045,0.9999868273735046
kin,0.9999958872795105,0.999997079372406,0.9999954104423523,0.9999954104423523
lug,0.9999942779541016,0.9999992847442627,0.9999921917915344,0.9999966621398926
luo,0.9999932646751404,0.9999940991401672,0.9999924302101135,0.9999849200248718
mos,0.9999873638153076,0.9999970197677612,0.9999945163726807,0.9999936819076538
nya,0.9999939799308777,0.9999979138374329,0.999996542930603,0.9999946355819702
pcm,0.9999598264694214,0.9999889731407166,0.9999832510948181,0.9999792575836182
sna,0.9999956488609314,0.9999983906745911,0.9999964237213135,0.9999969601631165
swa,0.9999722242355347,0.9999926090240479,0.9999880194664001,0.9999792575836182
tsn,0.9999924302101135,0.9999966025352478,0.999993622303009,0.9999845623970032
twi,0.999988853931427,0.9999961853027344,0.9999908804893494,0.9999901056289673
wol,0.9999927878379822,0.9999966621398926,0.9999933838844299,0.9999876022338867
xho,0.9999954104423523,0.9999967813491821,0.9999970197677612,0.9999956488609314
yor,0.9999889135360718,0.9999932646751404,0.9999933838844299,0.999992847442627
zul,0.9999931454658508,0.999998152256012,0.9999942183494568,0.9999954104423523
