,1,2,3,4,5,6,7,8,9,10,11,12
bam,0.999509409070015,0.9999263137578964,0.9999729692935944,0.9998629242181778,0.9941567182540894,0.9868001937866212,0.978503962357839,0.958045020699501,0.9638141989707948,0.9698002537091572,0.9774782657623292,0.956911285718282
bbj,0.9990310966968536,0.999863103032112,0.9999485611915588,0.9997877776622772,0.9851789673169454,0.9697896440823872,0.9655088186264038,0.9511176198720932,0.9611118038495382,0.9653878410657248,0.9676583409309388,0.9294121066729228
ewe,0.999301701784134,0.999866470694542,0.9999523907899855,0.9997417628765106,0.9937034050623575,0.9855729738871256,0.9839115738868712,0.9703418761491776,0.9760181903839112,0.9791171352068584,0.980803350607554,0.9644638895988464
fon,0.998868316411972,0.9998030513525008,0.9999388009309768,0.999821588397026,0.9921009341875712,0.9811231891314188,0.9718619386355082,0.9538818001747132,0.9667539397875468,0.9700183471043904,0.9730449318885804,0.9478306372960408
hau,0.9997217953205108,0.9999529868364334,0.9999816119670868,0.9999047368764876,0.991831342379252,0.9831730326016744,0.9751200477282206,0.9793341010808944,0.9852620561917624,0.9865098396937052,0.988166312376658,0.9787439902623496
ibo,0.9995342493057252,0.999915286898613,0.99997016787529,0.9998840838670732,0.993370493253072,0.9861894051233928,0.9783086776733398,0.980328693985939,0.982535481452942,0.9854902426401774,0.9868736068407694,0.9752144614855448
kin,0.9996105879545212,0.9999181181192398,0.9999719560146332,0.9999168813228608,0.9944684505462646,0.9883506695429484,0.9892553091049194,0.9859887659549712,0.988882064819336,0.9906212091445924,0.9924980799357096,0.983194907506307
lug,0.999776855111122,0.9999442845582962,0.9999763071537018,0.9998872429132462,0.9948144555091858,0.991077482700348,0.9890209237734476,0.9820112437009813,0.9871137738227844,0.9892231424649556,0.9914950529734292,0.9797264536221822
luo,0.99946166574955,0.9999126642942427,0.9999681562185287,0.9998496174812316,0.99454532066981,0.987220287322998,0.9851966500282288,0.980408325791359,0.9803850452105204,0.9844400485356648,0.9871625105539956,0.9789871772130332
mos,0.9994956105947496,0.9998932778835296,0.9999648183584212,0.9998779743909836,0.9909268220265708,0.9803993503252664,0.9732840855916342,0.9740668386220932,0.9815165003140768,0.98258239030838,0.98324316740036,0.975239396095276
nya,0.9996701180934906,0.999926894903183,0.9999716579914092,0.999875232577324,0.9941674868265789,0.986636737982432,0.9768901666005452,0.9834562987089156,0.9849934975306192,0.989656368891398,0.9916544755299886,0.9869426488876344
pcm,0.9987509250640868,0.9998347610235214,0.9999393373727798,0.9996700882911682,0.9942577481269836,0.9904048045476278,0.9888190825780232,0.9475991427898408,0.9562636613845824,0.9654027819633484,0.968029777208964,0.9396379987398784
sna,0.9995506703853608,0.9999345391988754,0.9999752640724182,0.999914601445198,0.9920516808827718,0.983440637588501,0.9773317774136862,0.9824856221675872,0.9874862631162008,0.990821401278178,0.9913158218065896,0.9860413074493408
swa,0.9995131343603134,0.9999001175165176,0.9999619126319884,0.9998147189617156,0.9932442903518676,0.988129496574402,0.98579341173172,0.9514181762933732,0.9586048722267152,0.9681841532389324,0.9757386644681296,0.9789124131202698
tsn,0.9994858354330064,0.999885842204094,0.9999603629112244,0.999809741973877,0.9930971463521322,0.9856866399447124,0.9882932305336,0.9792492836713792,0.9810563524564108,0.984535793463389,0.9877115488052368,0.9733280539512634
twi,0.9995644688606262,0.999910056591034,0.999970331788063,0.999876394867897,0.996710459391276,0.9932087461153666,0.993485987186432,0.9779984205961229,0.982970138390859,0.9855176011721292,0.988009790579478,0.9791752099990844
wol,0.999417081475258,0.9999082684516908,0.9999666064977646,0.9998470842838288,0.9933445851008096,0.9855676889419556,0.9790453712145488,0.976219728589058,0.9804028272628784,0.9818929433822632,0.9827051758766174,0.9773481289545696
xho,0.9995635449886322,0.999931827187538,0.9999748766422272,0.9999009370803832,0.9879040916760764,0.9755759437878928,0.966911812623342,0.9805651754140854,0.9789496461550394,0.979608198006948,0.9856749971707662,0.9783180952072144
yor,0.9987198263406754,0.9998324513435364,0.9999445676803588,0.9997638761997224,0.9796863595644631,0.957900901635488,0.9481781721115112,0.9547885209321976,0.96015735467275,0.9632656574249268,0.9648311932881674,0.9574289917945862
zul,0.9995387345552444,0.9999233335256577,0.9999740421772004,0.9999062567949296,0.9929977655410768,0.982052206993103,0.9805720448493958,0.978374794125557,0.9827231367429098,0.9870303869247437,0.9877711137135824,0.9822875062624612
