,LOC,ORG,PER,DATE
bam,0.8579016327857971,0.8543884754180908,0.7718695402145386,0.9032455682754517
bbj,0.7131906747817993,0.8950522541999817,0.7903915047645569,0.8488745093345642
ewe,0.86753249168396,0.9213175177574158,0.7951081395149231,0.7551682591438293
fon,0.8110976815223694,0.9225336313247681,0.77256178855896,0.8679353594779968
hau,0.8132210969924927,0.9422064423561096,0.7968032360076904,0.9406264424324036
ibo,0.856738805770874,0.9439600706100464,0.7847786545753479,0.9586501121520996
kin,0.9120995402336121,0.9505133032798767,0.7667481899261475,0.947562038898468
lug,0.9234384298324585,0.9242603778839111,0.7847408652305603,0.9227349758148193
luo,0.910686731338501,0.9278091192245483,0.7755552530288696,0.9361635446548462
mos,0.8411149978637695,0.921132504940033,0.7901037931442261,0.8276236057281494
nya,0.8968536853790283,0.9464866518974304,0.7970896363258362,0.939365029335022
pcm,0.8769681453704834,0.8850323557853699,0.7557629942893982,0.7689060568809509
sna,0.8128641843795776,0.949852466583252,0.7930597066879272,0.9653289914131165
swa,0.9203376770019531,0.8985980749130249,0.7455750703811646,0.8940367102622986
tsn,0.8638811707496643,0.9089152216911316,0.7806441187858582,0.9450287222862244
twi,0.8980699181556702,0.9566227197647095,0.7803841233253479,0.9103007912635803
wol,0.8294084072113037,0.9128109812736511,0.789895236492157,0.9294299483299255
xho,0.7919930815696716,0.9208159446716309,0.7964991927146912,0.9678148031234741
yor,0.7316586375236511,0.9104500412940979,0.7300879955291748,0.8690071702003479
zul,0.8534210920333862,0.9322410821914673,0.7892618179321289,0.9458418488502502
