,LOC,ORG,PER,DATE
bam,0.9212127327919006,0.8350117802619934,0.7597821950912476,0.7598676085472107
bbj,0.8012614250183105,0.8807567358016968,0.7727721333503723,0.7119101285934448
ewe,0.8702866435050964,0.9163244366645813,0.7745909690856934,0.686260461807251
fon,0.8920567035675049,0.9062223434448242,0.7596026062965393,0.6845014691352844
hau,0.8868198394775391,0.9322171807289124,0.792201578617096,0.8274779319763184
ibo,0.9173237085342407,0.9289820194244385,0.7569521069526672,0.7965843081474304
kin,0.918418288230896,0.9439278244972229,0.7630919814109802,0.810579240322113
lug,0.8937439918518066,0.9453014731407166,0.7508095502853394,0.7658122777938843
luo,0.9176587462425232,0.9282205700874329,0.7741304636001587,0.8138610124588013
mos,0.9038751125335693,0.9180551767349243,0.7712135910987854,0.7147780656814575
nya,0.9005470275878906,0.9436546564102173,0.7949777841567993,0.788260281085968
pcm,0.8884196877479553,0.8814440965652466,0.7724971175193787,0.7284279465675354
sna,0.8868493437767029,0.926111102104187,0.7748734951019287,0.7684210538864136
swa,0.8519482612609863,0.884425163269043,0.7557463049888611,0.7955334782600403
tsn,0.8851013779640198,0.912598192691803,0.7795222401618958,0.8027955293655396
twi,0.9206911325454712,0.9550578594207764,0.770959198474884,0.7647404074668884
wol,0.8772370219230652,0.9061253666877747,0.790751576423645,0.7699016332626343
xho,0.8578505516052246,0.9118225574493408,0.7472598552703857,0.7555540204048157
yor,0.8197097778320312,0.8936472535133362,0.7320556044578552,0.7394689917564392
zul,0.8864314556121826,0.9279538989067078,0.7599040865898132,0.7906602621078491
