,LOC,ORG,PER,DATE
bam,0.9386091828346252,0.8665628433227539,0.807086706161499,
bbj,0.8521061539649963,0.9278292655944824,0.8207173347473145,
ewe,0.9089075326919556,0.9385330677032471,0.8197594881057739,
fon,0.9218438863754272,0.9480869770050049,0.8073776960372925,
hau,0.910787045955658,0.9557996392250061,0.8327323198318481,
ibo,0.9367755651473999,0.9480535387992859,0.8052352070808411,
kin,0.9396244287490845,0.9559916257858276,0.8109615445137024,
lug,0.9233347773551941,0.9528506398200989,0.8085024356842041,
luo,0.9399979710578918,0.9438058137893677,0.8232903480529785,
mos,0.9270459413528442,0.94936603307724,0.8165881633758545,
nya,0.9283544421195984,0.9441625475883484,0.8385091423988342,
pcm,0.9173707962036133,0.8989881277084351,0.8224131464958191,
sna,0.9175947308540344,0.9406521916389465,0.8192679286003113,
swa,0.9055784940719604,0.8960148096084595,0.8211641311645508,
tsn,0.9199432134628296,0.9343262910842896,0.8287937641143799,
twi,0.9382228851318359,0.9663113951683044,0.819202184677124,
wol,0.9039222002029419,0.9347046613693237,0.8322396278381348,
xho,0.9002193212509155,0.9420155882835388,0.8005236983299255,
yor,0.8683735728263855,0.9239670038223267,0.7925190329551697,
zul,0.9202620387077332,0.9533955454826355,0.8090720772743225,
