,LOC,ORG,PER,DATE
bam,0.7967076301574707,0.7217061519622803,0.6017498970031738,
bbj,0.644195020198822,0.7256986498832703,0.5667371153831482,
ewe,0.7621763348579407,0.7479910850524902,0.6009083986282349,
fon,0.7496768832206726,0.7652777433395386,0.5719533562660217,
hau,0.7396395206451416,0.8261554837226868,0.6378660798072815,
ibo,0.8106319904327393,0.7955701351165771,0.6045041680335999,
kin,0.8212727308273315,0.8567475080490112,0.6131906509399414,
lug,0.8148212432861328,0.8658217191696167,0.6070870161056519,
luo,0.7854925394058228,0.7143246531486511,0.6437616348266602,
mos,0.7464958429336548,0.8059290051460266,0.5916715264320374,
nya,0.8201408982276917,0.8158916234970093,0.6937695741653442,
pcm,0.7249719500541687,0.7137839198112488,0.6217163801193237,
sna,0.8080417513847351,0.8230862617492676,0.6251869201660156,
swa,0.7938722968101501,0.7616527080535889,0.6416841745376587,
tsn,0.7949826121330261,0.8273098468780518,0.6118806004524231,
twi,0.8125730752944946,0.8642547130584717,0.6568407416343689,
wol,0.6784275770187378,0.7927886247634888,0.6270561218261719,
xho,0.6967711448669434,0.8146104216575623,0.6032204627990723,
yor,0.5835960507392883,0.707796573638916,,
zul,0.7798773646354675,0.8454669713973999,0.6572889685630798,
