,LOC,ORG,PER,DATE
bam,0.9485923647880554,0.8823516964912415,0.8444564938545227,
bbj,0.8848469257354736,0.9380874633789062,0.8443500399589539,
ewe,0.9234654307365417,0.9459784030914307,0.8475908041000366,
fon,0.9382449388504028,0.9551065564155579,0.835564911365509,
hau,0.9326600432395935,0.9628497958183289,0.8554933071136475,
ibo,0.9484939575195312,0.9598178863525391,0.8395723104476929,
kin,0.9476205110549927,0.9628030061721802,0.8477311730384827,
lug,0.9366196393966675,0.9640655517578125,0.8352174758911133,
luo,0.9470736384391785,0.9373388886451721,0.8510132431983948,
mos,0.9413631558418274,0.9559411406517029,0.8420255780220032,
nya,0.9444931149482727,0.9559518098831177,0.8658847808837891,
pcm,0.9290435314178467,0.9239787459373474,0.8501092791557312,
sna,0.9354612231254578,0.9521688222885132,0.8506501913070679,
swa,0.9287021160125732,0.9229003190994263,0.8462600708007812,
tsn,0.9357669949531555,0.9469084739685059,0.8566231727600098,
twi,0.944861650466919,0.9697515964508057,0.8534060120582581,
wol,0.9138356447219849,0.9443569779396057,0.8573237061500549,
xho,0.9199627637863159,0.9518381357192993,0.8357422351837158,
yor,0.8670655488967896,0.9414991736412048,0.8193134069442749,
zul,0.933340311050415,0.9614742994308472,0.8510632514953613,
