,LOC,ORG,PER,DATE
bam,0.7270026803016663,0.7074158191680908,0.5953075289726257,0.785760760307312
bbj,0.5043960809707642,0.7357839345932007,0.6447253227233887,0.6790568232536316
ewe,0.7485827207565308,0.8165661096572876,0.6355128288269043,0.5517390370368958
fon,0.6579449772834778,0.7992436289787292,0.610695481300354,0.7450411915779114
hau,0.6420148015022278,0.8622940182685852,0.6389203667640686,0.867794930934906
ibo,0.7288898825645447,0.8735788464546204,0.632521390914917,0.9061276912689209
kin,0.8353644013404846,0.880319356918335,0.5976392030715942,0.8879129886627197
lug,0.8734089732170105,0.8424059152603149,0.6269609928131104,0.8339633941650391
luo,0.830083966255188,0.843066930770874,0.6300853490829468,0.8594163656234741
mos,0.7104316353797913,0.8124758005142212,0.6390843987464905,0.6607217788696289
nya,0.8054240942001343,0.8722318410873413,0.6367937326431274,0.8668802976608276
pcm,0.7732388973236084,0.7882179021835327,0.5869249105453491,0.5473425388336182
sna,0.7289604544639587,0.882887065410614,0.6389107704162598,0.9180455803871155
swa,0.8590739965438843,0.8153133392333984,0.5607944130897522,0.7749865651130676
tsn,0.7484562397003174,0.8158379197120667,0.6167359352111816,0.8813823461532593
twi,0.8111757636070251,0.9015757441520691,0.6185495853424072,0.7970514297485352
wol,0.6764894127845764,0.8372917175292969,0.6185191869735718,0.8516353964805603
xho,0.6186555027961731,0.825764536857605,0.6525549292564392,0.918724000453949
yor,0.5266016125679016,0.784959077835083,0.5269463062286377,0.7113129496574402
zul,0.7416549324989319,0.8589177131652832,0.639518141746521,0.8747373223304749
