,LOC,ORG,PER,DATE,Mean
lug,0.9830417972223415,0.9794680342815981,0.9965729916376086,0.9788735728954385,0.9844890990092467
kin,0.9832039341760511,0.9887909695284655,0.9827961417512583,0.9794980403724446,0.9835722714570548
twi,0.9745563779858927,0.9889254458195165,0.9904214297229826,0.9722961527466119,0.9815498515687509
ibo,0.9706718706327446,0.979953823303996,0.9875975779560875,0.9821669738331621,0.9800975614314975
sna,0.9593369069372077,0.9871638048685452,0.986947511874223,0.9862160149855896,0.9799160596663914
luo,0.9769349222320884,0.9859199789138052,0.9911986770580387,0.9648055480687094,0.9797147815681604
nya,0.969364730624692,0.989227968493969,0.9873848122961659,0.9725201118529239,0.9796244058169377
swa,0.9700003896597973,0.9800614341466087,0.9905360927930915,0.9526532850463174,0.9733128004114537
tsn,0.9539944251216407,0.9793161196792942,0.9864093172837837,0.9717755949775708,0.9728738642655723
hau,0.9501240376992844,0.9810022577620449,0.9819642930201871,0.9732560117518423,0.9715866500583397
xho,0.9435392281050214,0.9765812912350893,0.9740082517653001,0.9877485325353437,0.9704693259101886
wol,0.9475450307286531,0.9802712551914105,0.9819080631605751,0.9707811180122667,0.9701263667732264
zul,0.9546582620494273,0.982490436022896,0.9730093118781751,0.9699872842179108,0.9700363235421022
bam,0.9623065227302035,0.960194480590715,0.9787625422716302,0.9604841829605004,0.9654369321382623
mos,0.9505798756642843,0.979765542331662,0.9861438589602376,0.9449037759944808,0.9653482632376661
ewe,0.9500151079649091,0.9817883756723644,0.981579184211813,0.9410691816224132,0.963612962367875
pcm,0.9649844137419064,0.9765097605382131,0.9910694874102635,0.9057214457572883,0.9595712768619178
fon,0.9410967610816457,0.974999637708138,0.9823803061145424,0.930093752932432,0.9571426144591897
yor,0.9076918422566868,0.9734226589754527,0.9573924488522269,0.939208594819898,0.9444288862260661
bbj,0.8966596334599738,0.9490736268415788,0.9851866660865902,0.932364205658365,0.9408210330116269
